t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
21.753,196.22,4512.56,2585.17,3.4,IDLE,close,
21.799,194.02,4507.46,2598.78,4.4,IDLE,close,
21.845,195.42,4542.16,2631.44,4.8,IDLE,close,
21.891,186.24,4652.29,2722.89,3.3,IDLE,close,
21.940,187.80,4711.45,2835.46,4.7,IDLE,close,
21.987,182.90,4715.25,2838.64,5.8,IDLE,close,
22.036,178.59,4718.83,2841.76,5.5,IDLE,close,
22.079,179.23,4720.02,2842.85,5.2,IDLE,close,
22.125,177.21,4716.27,2838.94,7.9,IDLE,close,
22.173,168.30,4712.90,2834.97,5.6,IDLE,close,
22.219,169.57,4710.72,2834.40,7.0,IDLE,close,
22.266,169.31,4710.24,2833.76,6.8,IDLE,close,
22.312,159.87,4707.39,2830.91,6.6,IDLE,close,
22.365,166.46,4704.04,2826.29,6.8,IDLE,close,
22.408,151.57,4701.33,2823.47,5.7,IDLE,close,
22.458,154.42,4699.48,2820.78,5.8,IDLE,close,
22.500,149.89,4695.04,2817.62,6.3,IDLE,close,
22.561,148.06,4696.44,2817.83,4.2,IDLE,close,
22.606,139.12,4696.24,2819.12,3.0,IDLE,close,
22.653,136.04,4698.22,2821.41,3.3,IDLE,close,
22.691,139.43,4700.75,2822.57,3.7,IDLE,close,
22.749,133.03,4703.05,2824.49,2.3,IDLE,close,
22.795,136.27,4704.42,2826.27,3.4,IDLE,close,
22.830,129.11,4704.87,2826.90,3.1,IDLE,close,
22.876,128.88,4706.56,2828.60,3.8,IDLE,close,
22.922,121.76,4708.65,2830.14,2.8,IDLE,close,
22.969,127.53,4713.44,2836.29,2.2,IDLE,close,
23.020,114.30,4719.67,2842.82,2.4,IDLE,close,
23.068,122.74,4724.05,2847.26,3.5,IDLE,close,
23.113,121.33,4728.28,2852.88,2.8,IDLE,close,
23.159,119.63,4733.66,2855.80,4.7,IDLE,close,
23.206,122.32,4733.64,2857.17,6.2,IDLE,close,
23.261,114.76,4736.72,2860.16,4.6,IDLE,close,
23.307,120.81,4738.50,2861.63,6.6,IDLE,close,
23.353,109.88,4738.39,2862.53,6.0,IDLE,close,
23.399,105.13,4742.21,2865.51,4.7,IDLE,close,
23.446,104.64,4741.66,2865.77,5.4,IDLE,close,
23.504,97.92,4739.93,2863.90,6.7,IDLE,close,
23.543,100.34,4743.46,2865.89,4.1,IDLE,close,
23.594,105.19,4742.79,2864.51,4.2,IDLE,close,
23.629,107.90,4742.87,2864.87,3.5,IDLE,close,
23.683,105.13,4739.96,2863.27,4.4,IDLE,close,
23.719,120.13,4738.20,2859.81,5.1,IDLE,close,
23.783,114.15,4735.72,2857.84,3.6,IDLE,close,
23.819,120.20,4735.18,2857.03,3.2,IDLE,close,
23.872,109.40,4734.83,2857.75,3.6,IDLE,close,
23.907,110.50,4734.59,2856.49,3.9,IDLE,close,
23.967,113.96,4730.35,2851.89,4.7,IDLE,close,
24.004,104.22,4722.32,2844.43,6.6,IDLE,close,
24.060,102.78,4719.23,2841.38,3.9,IDLE,close,
24.095,83.00,4719.82,2841.77,3.1,IDLE,close,
24.144,91.99,4717.97,2840.32,4.4,IDLE,close,
24.200,75.60,4718.26,2840.95,4.9,IDLE,close,
24.245,77.51,4718.15,2841.17,6.6,IDLE,close,
24.293,72.24,4713.59,2837.75,7.0,IDLE,close,
24.340,72.78,4709.86,2833.25,8.4,IDLE,close,
24.375,76.92,4667.52,2796.34,10.5,IDLE,close,
24.440,74.60,4477.16,2622.00,16.3,IDLE,close,
24.477,81.70,4457.67,2605.91,17.2,IDLE,close,
24.529,80.85,4448.16,2594.51,17.8,IDLE,close,
24.564,86.82,4419.54,2570.65,17.4,IDLE,close,
24.624,89.01,4349.73,2520.87,18.9,IDLE,close,
24.660,91.10,4319.93,2493.18,17.4,IDLE,close,
24.717,96.92,4311.04,2491.86,16.3,IDLE,close,
24.751,96.36,4342.18,2514.09,14.5,IDLE,close,
24.812,94.84,4327.32,2497.20,11.0,IDLE,close,
24.846,104.69,4317.99,2501.50,8.3,IDLE,close,
24.904,114.34,4355.92,2533.51,5.2,IDLE,close,
24.939,140.41,4359.68,2529.76,4.0,IDLE,close,
24.987,153.75,4365.46,2548.68,3.4,IDLE,close,
25.043,158.72,4362.19,2552.20,2.5,IDLE,close,
25.093,160.82,4366.78,2548.08,5.6,IDLE,close,
25.127,165.39,4345.06,2552.71,8.0,IDLE,close,
25.183,162.49,4351.72,2535.12,9.9,IDLE,close,
25.228,168.90,4308.24,2497.29,12.6,IDLE,close,
25.265,179.01,4329.83,2478.28,12.8,IDLE,close,
25.324,186.60,4290.91,2436.10,15.3,IDLE,close,
25.369,190.76,4310.87,2419.22,16.3,IDLE,close,
25.419,192.78,4310.05,2410.99,18.4,IDLE,close,
25.452,197.73,4296.65,2403.08,17.5,IDLE,close,
25.510,199.59,4294.18,2391.17,20.4,IDLE,close,
25.557,208.12,4293.22,2385.10,19.5,IDLE,close,
25.603,210.15,4278.81,2387.48,19.4,IDLE,close,
25.642,205.27,4276.84,2394.28,14.9,IDLE,close,
25.696,204.78,4286.26,2418.57,10.2,IDLE,close,
25.749,197.19,4306.43,2458.38,6.1,IDLE,close,
25.782,199.04,4322.06,2492.75,4.4,IDLE,close,
25.836,196.65,4338.52,2524.43,5.9,IDLE,close,
25.882,205.19,4310.72,2486.11,12.0,IDLE,close,
25.930,211.62,4265.77,2419.39,18.7,IDLE,close,
26.036,238.64,3894.48,2129.87,34.6,IDLE,close,
26.085,257.31,3770.23,2055.74,40.6,PULSE,close,
26.133,275.10,3687.91,2031.49,44.1,PULSE,close,
26.177,292.09,3665.84,2018.39,46.0,PULSE,close,
26.224,307.80,3638.71,2002.52,47.9,PULSE,close,
26.269,326.53,3635.92,1980.34,46.2,PULSE,close,
26.316,347.51,3626.43,1933.69,44.2,PULSE,close,
26.364,361.76,3622.12,1913.58,41.6,PULSE,close,
26.412,376.79,3614.34,1887.92,39.8,PULSE,close,
26.460,380.42,3615.96,1867.45,34.7,PULSE,close,
26.508,394.67,3622.72,1874.75,29.7,PULSE,close,
26.552,403.68,3626.98,1887.20,25.2,PULSE,close,
26.601,328.85,3631.49,1922.03,17.3,REFRACTORY,close,
26.648,320.06,3644.77,1968.62,14.2,REFRACTORY,close,
26.695,304.11,3673.72,1998.24,8.6,REFRACTORY,close,
26.744,300.79,3689.72,2012.43,8.3,REFRACTORY,close,
26.791,298.58,3697.56,2009.77,6.0,REFRACTORY,close,
26.839,291.04,3704.03,2005.88,5.5,REFRACTORY,close,
26.875,304.69,3703.43,2006.30,5.9,REFRACTORY,close,
26.932,272.61,3725.78,1963.52,12.1,REFRACTORY,close,
26.978,275.10,3719.90,1962.10,16.5,REFRACTORY,close,
27.026,253.00,3726.35,1974.69,20.1,REFRACTORY,close,
27.064,266.82,3749.00,1975.84,22.7,REFRACTORY,close,
27.123,249.59,3728.26,1966.24,29.5,REFRACTORY,close,
27.157,265.27,3728.14,1958.94,33.4,REFRACTORY,close,
27.213,262.78,3731.30,1966.51,35.5,REFRACTORY,close,
27.258,273.68,3740.16,1957.37,38.9,REFRACTORY,close,
27.304,272.95,3777.53,1983.22,38.1,REFRACTORY,close,
27.352,277.57,3816.49,2004.35,37.8,REFRACTORY,close,
27.400,282.91,3859.96,2033.13,40.6,REFRACTORY,close,
27.447,286.34,3801.00,2017.84,41.8,REFRACTORY,close,
27.496,306.31,3758.18,1992.52,41.5,REFRACTORY,close,
27.533,298.65,3743.69,1990.39,41.3,REFRACTORY,close,
27.585,325.32,3721.87,2014.58,40.6,REFRACTORY,close,
27.631,311.77,3706.73,2004.59,40.4,REFRACTORY,close,
27.678,327.86,3707.50,2032.66,41.9,REFRACTORY,close,
27.726,327.38,3709.59,2033.71,39.3,REFRACTORY,close,
27.773,334.12,3717.39,2019.08,36.2,REFRACTORY,close,
27.820,326.13,3715.13,1993.68,33.6,REFRACTORY,close,
27.865,329.34,3716.50,1986.27,30.6,REFRACTORY,close,
27.911,320.09,3716.22,1967.78,27.4,REFRACTORY,close,
27.957,323.16,3741.87,1963.32,26.3,REFRACTORY,close,
28.004,332.67,3740.00,1958.36,27.8,REFRACTORY,close,
28.053,320.85,3756.34,1971.15,25.2,REFRACTORY,close,
28.099,345.89,3788.80,2004.99,21.9,REFRACTORY,close,
28.147,322.41,3818.52,2048.88,20.6,REFRACTORY,close,
28.192,345.94,3830.13,2061.14,19.3,REFRACTORY,close,
28.238,342.76,3841.73,2080.82,16.9,REFRACTORY,close,
28.285,314.55,3856.84,2099.84,12.8,REFRACTORY,close,
28.332,325.73,3880.77,2117.38,11.2,REFRACTORY,close,
28.380,314.15,3918.63,2149.92,10.9,IDLE,close,
28.428,316.88,3949.50,2182.43,8.9,IDLE,close,
28.476,311.14,3936.98,2185.03,8.1,IDLE,close,
28.522,306.14,3946.27,2195.43,8.8,IDLE,close,
28.565,306.23,3977.20,2192.37,4.9,IDLE,close,
28.613,304.96,3989.45,2227.38,4.7,IDLE,close,
28.659,289.96,4004.96,2249.80,5.9,IDLE,close,
28.709,291.89,4055.82,2266.05,6.7,IDLE,close,
28.756,286.39,4116.39,2303.28,6.4,IDLE,close,
28.802,274.13,4176.29,2322.94,7.7,IDLE,close,
28.847,286.35,4208.58,2358.69,6.8,IDLE,close,
28.893,271.73,4227.65,2343.92,8.5,IDLE,close,
28.939,280.66,4235.18,2344.42,7.1,IDLE,close,
28.986,270.88,4255.84,2381.77,7.0,IDLE,close,
29.034,268.02,4294.61,2410.61,9.9,IDLE,close,
29.082,255.08,4346.12,2436.57,11.1,IDLE,close,
29.130,274.77,4380.08,2442.99,9.3,IDLE,close,
29.174,255.02,4381.50,2473.55,11.8,IDLE,close,
29.220,270.13,4429.41,2521.49,10.8,IDLE,close,
29.266,271.32,4526.03,2612.37,9.3,IDLE,close,
29.313,268.52,4528.87,2636.90,10.9,IDLE,close,
29.361,278.91,4517.51,2654.67,9.5,IDLE,close,
29.407,264.89,4524.67,2659.28,8.0,IDLE,close,
29.456,273.70,4537.73,2661.02,8.8,IDLE,close,
29.517,260.53,4541.84,2670.44,10.0,IDLE,close,
29.549,265.35,4546.65,2672.47,8.9,IDLE,close,
29.593,246.69,4527.51,2660.59,9.8,IDLE,close,
29.639,262.40,4519.55,2643.94,7.3,IDLE,close,
29.688,236.09,4519.63,2641.31,7.7,IDLE,close,
29.750,256.12,4529.13,2653.50,6.6,IDLE,close,
29.785,242.03,4536.32,2639.59,6.9,IDLE,close,
29.845,263.26,4519.92,2640.76,7.7,IDLE,close,
29.878,266.60,4537.85,2650.36,6.1,IDLE,close,
29.937,291.85,4544.12,2636.30,6.5,IDLE,close,
30.000,306.95,4532.05,2645.99,5.8,IDLE,close,
30.032,333.83,4553.81,2640.92,6.4,IDLE,close,
30.092,323.33,4566.07,2646.05,4.7,IDLE,close,
30.139,314.75,4581.11,2647.22,5.0,IDLE,close,
30.172,302.78,4586.98,2655.81,5.0,IDLE,close,
30.235,283.28,4616.49,2701.87,4.1,IDLE,close,
30.266,270.83,4622.35,2700.20,3.9,IDLE,close,
30.327,258.93,4636.83,2744.52,3.4,IDLE,close,
30.360,242.77,4647.45,2757.18,3.8,IDLE,close,
30.419,237.48,4646.82,2736.10,8.9,IDLE,close,
30.464,221.59,4491.49,2632.31,14.1,IDLE,close,
30.510,218.00,4371.05,2527.64,17.6,IDLE,close,
30.549,209.35,4269.70,2436.66,21.9,IDLE,close,
30.606,196.05,4212.86,2395.30,23.9,IDLE,close,
30.656,195.55,4206.22,2385.43,23.3,IDLE,close,
30.697,190.73,4198.10,2383.05,21.3,IDLE,close,
30.746,195.31,4207.27,2390.94,16.5,IDLE,close,
30.788,198.77,4234.05,2414.80,9.7,IDLE,close,
30.829,193.34,4245.65,2433.05,6.9,IDLE,close,
30.888,212.99,4265.60,2458.62,7.2,IDLE,close,
30.929,213.98,4239.60,2434.07,11.4,IDLE,close,
31.032,501.07,3353.52,2480.19,227.9,PULSE,close,
31.067,467.62,3740.73,2811.46,303.1,PULSE,close,
31.112,402.76,1864.48,1385.55,68.1,PULSE,close,
31.160,701.96,2031.17,1468.75,156.9,PULSE,close,
31.208,558.79,2279.65,1623.64,210.5,PULSE,close,
31.242,851.64,2401.74,2114.04,197.1,PULSE,close,
31.287,710.20,2242.68,1957.45,167.2,PULSE,close,
31.342,927.98,1700.79,1774.64,125.3,PULSE,close,
31.391,757.89,1407.33,1283.07,92.7,PULSE,close,
31.435,905.52,1254.26,893.70,65.8,PULSE,close,
31.485,827.24,1167.18,644.23,44.9,PULSE,close,
31.528,839.46,1037.09,578.31,26.7,PULSE,close,
31.576,920.06,983.30,636.22,14.7,REFRACTORY,open,open
31.626,758.44,1024.96,631.11,4.4,REFRACTORY,open,
31.661,974.35,1101.75,580.90,2.7,REFRACTORY,open,
31.708,656.70,1066.68,565.08,10.4,REFRACTORY,open,
31.754,939.96,940.87,541.16,18.3,REFRACTORY,open,
31.802,678.91,924.76,497.58,25.8,REFRACTORY,open,
31.848,858.18,1060.04,439.58,31.7,REFRACTORY,open,
31.900,758.05,1062.05,424.67,34.6,REFRACTORY,open,
31.945,788.11,1052.04,409.35,37.9,REFRACTORY,open,
31.994,811.39,1231.08,894.56,38.7,REFRACTORY,open,
32.041,715.70,2362.53,1388.13,40.9,REFRACTORY,open,
32.086,861.46,1942.48,1038.15,39.7,REFRACTORY,open,
32.135,660.19,2182.94,1646.33,39.8,REFRACTORY,open,
32.182,910.45,2735.89,2065.79,39.0,REFRACTORY,open,
32.229,613.58,2763.29,1926.34,37.2,REFRACTORY,open,
32.273,908.98,2928.70,1814.07,38.6,REFRACTORY,open,
32.323,579.34,2945.03,1724.93,39.0,REFRACTORY,open,
32.368,890.51,3116.96,1722.74,36.4,REFRACTORY,open,
32.414,728.00,3394.97,1811.13,31.5,REFRACTORY,open,
32.458,786.83,3695.65,1973.99,25.8,REFRACTORY,open,
32.505,797.04,3776.53,1994.64,23.9,REFRACTORY,open,
32.555,685.75,3775.87,2033.84,14.8,REFRACTORY,open,
32.597,885.73,3805.41,2092.69,5.2,REFRACTORY,open,
32.650,652.07,3791.93,2031.30,15.2,REFRACTORY,open,
32.693,884.92,3714.23,1925.72,29.9,REFRACTORY,open,
32.740,605.94,3677.69,1897.67,48.0,REFRACTORY,open,
32.788,911.66,3701.46,1947.06,62.3,REFRACTORY,open,
32.836,602.51,3762.38,2039.65,77.9,REFRACTORY,open,
32.883,966.14,3719.96,2158.66,90.8,REFRACTORY,open,
32.928,719.40,3673.26,2264.63,97.7,REFRACTORY,open,
32.976,950.42,3633.04,2285.36,102.4,REFRACTORY,open,
33.022,902.33,3581.74,2281.35,102.9,REFRACTORY,open,
33.070,961.51,3536.14,2256.65,102.2,REFRACTORY,open,
33.116,1033.91,3417.64,2111.95,95.2,REFRACTORY,open,
33.162,947.85,3301.37,1968.12,86.6,REFRACTORY,open,
33.212,1135.34,3180.26,1807.95,77.2,REFRACTORY,open,
33.256,916.22,3083.91,1676.57,67.3,REFRACTORY,open,
33.306,1205.84,2941.36,1492.32,56.1,REFRACTORY,open,
33.350,860.50,2874.52,1314.13,42.3,REFRACTORY,open,
33.395,1173.85,2846.05,1279.11,30.8,REFRACTORY,open,
33.444,866.20,2846.72,1295.24,15.4,REFRACTORY,open,
33.487,1136.67,2858.98,1336.50,4.6,REFRACTORY,open,
33.537,920.80,2871.50,1405.48,7.2,REFRACTORY,open,
33.582,1021.44,2858.10,1366.57,13.7,REFRACTORY,open,
33.633,961.31,2806.52,1284.95,22.6,REFRACTORY,open,
33.675,946.76,2829.53,1285.20,27.6,REFRACTORY,open,
33.721,1051.56,2854.91,1337.04,33.9,REFRACTORY,open,
33.769,871.35,2894.72,1420.27,37.1,REFRACTORY,open,
33.814,1107.00,2944.22,1530.41,41.6,REFRACTORY,open,
33.862,864.24,2993.73,1621.96,49.7,REFRACTORY,open,
33.906,1167.51,3009.27,1691.83,56.2,REFRACTORY,open,
33.956,894.74,3049.37,1771.09,60.1,REFRACTORY,open,
34.015,1195.66,3063.58,1814.07,57.6,REFRACTORY,open,
34.050,973.73,3069.21,1825.00,55.5,REFRACTORY,open,
34.107,1225.59,3106.47,1865.13,58.3,REFRACTORY,open,
34.141,1099.13,3155.76,1883.12,57.5,REFRACTORY,open,
34.202,1169.79,3255.96,1938.04,57.9,REFRACTORY,open,
34.236,1142.32,3360.84,1990.99,58.1,REFRACTORY,open,
34.298,1173.11,3539.11,2001.12,53.8,REFRACTORY,open,
34.336,1220.01,3483.28,1964.11,54.4,REFRACTORY,open,
34.393,1093.09,3444.76,1932.07,53.2,REFRACTORY,open,
34.428,1286.47,3427.93,1960.03,52.3,REFRACTORY,open,
34.481,1065.01,3432.37,1930.81,49.8,REFRACTORY,open,
34.518,1338.86,3424.28,1889.39,48.2,REFRACTORY,open,
34.573,1065.32,3437.81,1855.26,46.0,REFRACTORY,open,
34.612,1297.85,3457.28,1825.39,42.0,REFRACTORY,open,
34.667,1072.32,3457.48,1801.67,36.8,REFRACTORY,open,
34.715,1306.20,3479.33,1808.10,36.9,REFRACTORY,open,
34.753,1199.76,3495.58,1821.60,34.1,REFRACTORY,open,
34.806,1201.10,3534.92,1871.37,27.0,REFRACTORY,open,
34.856,1209.88,3588.72,1932.35,26.8,REFRACTORY,open,
34.891,1062.59,3614.46,1966.38,25.3,REFRACTORY,open,
34.949,1242.82,3636.68,1978.78,20.3,REFRACTORY,open,
34.984,1044.48,3647.43,1973.73,19.2,REFRACTORY,open,
35.043,1285.73,3666.16,2016.78,16.2,REFRACTORY,open,
35.085,980.35,3698.06,2030.71,14.1,REFRACTORY,open,
35.131,938.93,3717.59,2051.34,10.2,REFRACTORY,open,
35.182,960.23,3746.64,2069.90,6.1,REFRACTORY,open,
35.219,859.42,3784.80,2093.80,7.3,IDLE,open,
35.275,772.19,3800.23,2109.80,6.2,IDLE,open,
35.318,696.72,3809.56,2137.57,5.5,IDLE,open,
35.368,636.10,3829.70,2156.32,4.3,IDLE,open,
35.412,587.86,3850.19,2169.67,4.8,IDLE,open,
35.457,541.73,3875.91,2185.73,6.0,IDLE,open,
35.507,537.29,3910.70,2209.53,4.6,IDLE,open,
35.551,504.16,3946.68,2228.01,5.1,IDLE,open,
35.602,516.94,4024.48,2273.63,5.1,IDLE,open,
35.644,502.62,4112.97,2281.73,4.9,IDLE,open,
35.695,506.70,4156.59,2308.31,6.3,IDLE,open,
35.738,529.46,4199.39,2357.24,5.5,IDLE,open,
35.784,541.37,4291.27,2423.89,7.2,IDLE,open,
35.834,557.44,4300.82,2431.87,9.2,IDLE,open,
35.878,578.45,4348.07,2456.71,5.8,IDLE,open,
35.926,589.36,4420.30,2520.40,5.0,IDLE,open,
35.973,575.26,4470.41,2548.27,6.2,IDLE,open,
36.091,562.70,4632.56,2722.07,6.5,IDLE,open,
36.127,579.79,4666.37,2788.97,6.7,IDLE,open,
36.165,540.62,4671.41,2793.19,5.6,IDLE,open,
36.210,558.30,4672.08,2792.63,5.7,IDLE,open,
36.258,541.41,4672.69,2792.80,6.3,IDLE,open,
36.305,544.66,4675.05,2793.10,5.5,IDLE,open,
36.349,541.23,4670.68,2790.14,7.7,IDLE,open,
36.394,525.40,4663.49,2779.09,8.4,IDLE,open,
36.441,511.21,4623.61,2750.64,10.8,IDLE,open,
36.490,498.95,4562.17,2695.56,12.5,IDLE,open,
36.534,502.76,4538.83,2674.61,12.2,IDLE,open,
36.584,459.17,4488.65,2628.59,14.4,IDLE,open,
36.634,507.43,4462.28,2604.00,14.8,IDLE,open,
36.679,488.17,4450.19,2591.73,14.8,IDLE,open,
36.722,568.27,4442.10,2583.53,13.1,IDLE,open,
36.767,552.36,4422.98,2567.57,14.4,IDLE,open,
36.818,547.05,4364.77,2500.98,17.7,IDLE,open,
36.859,523.25,4352.93,2488.53,18.0,IDLE,open,
36.911,506.63,4353.50,2490.07,15.8,IDLE,open,
36.956,465.36,4346.87,2485.42,16.4,IDLE,open,
37.002,437.21,4344.34,2485.66,14.2,IDLE,open,
37.049,412.12,4340.70,2483.46,11.8,IDLE,open,
37.096,361.43,4351.45,2492.37,9.0,IDLE,open,
37.144,338.83,4356.00,2493.85,9.3,IDLE,open,
37.189,282.98,4350.85,2498.16,10.4,IDLE,open,
37.239,259.43,4345.85,2498.25,10.7,IDLE,open,
37.284,221.43,4340.30,2494.11,9.8,IDLE,open,
37.330,206.46,4335.78,2484.45,8.7,IDLE,open,
37.377,185.37,4339.96,2482.36,6.8,IDLE,open,
37.424,177.77,4335.72,2484.48,6.6,IDLE,open,
37.470,178.52,4346.17,2485.43,4.5,IDLE,open,
37.517,172.86,4357.83,2487.03,5.6,IDLE,open,
37.567,196.19,4367.27,2490.60,5.3,IDLE,open,
37.612,203.22,4372.13,2500.97,4.9,IDLE,open,
37.658,228.80,4382.34,2511.91,5.6,IDLE,open,
37.705,250.38,4390.55,2520.01,5.9,IDLE,open,
37.750,280.60,4400.05,2519.98,6.2,IDLE,open,
37.802,332.02,4429.57,2528.81,3.9,IDLE,open,
37.845,356.62,4454.71,2548.53,4.2,IDLE,open,
37.895,351.83,4480.70,2568.74,5.1,IDLE,open,
37.939,335.22,4491.16,2579.12,5.0,IDLE,open,
38.003,317.98,4584.02,2657.17,5.7,IDLE,open,
38.037,296.42,4625.26,2719.52,5.3,IDLE,open,
38.092,280.52,4653.52,2731.91,3.8,IDLE,open,
38.127,271.57,4658.27,2740.08,4.5,IDLE,open,
38.185,250.61,4670.23,2740.75,4.7,IDLE,open,
38.237,235.81,4685.79,2794.54,3.3,IDLE,open,
38.278,218.57,4695.95,2800.93,4.4,IDLE,open,
38.320,208.85,4699.82,2823.43,6.7,IDLE,open,
38.362,193.23,4702.03,2825.10,7.0,IDLE,open,
38.419,181.36,4701.64,2825.19,6.7,IDLE,open,
38.465,161.44,4701.44,2823.64,5.9,IDLE,open,
38.507,158.49,4699.13,2821.19,6.6,IDLE,open,
38.550,146.95,4695.76,2817.31,6.9,IDLE,open,
38.606,131.48,4694.18,2816.71,6.2,IDLE,open,
38.648,128.10,4691.08,2813.68,6.2,IDLE,open,
38.701,115.74,4685.66,2808.81,7.9,IDLE,open,
38.752,118.67,4680.17,2802.70,9.3,IDLE,open,
38.784,108.96,4649.56,2776.48,10.2,IDLE,open,
38.841,112.29,4527.07,2667.16,13.6,IDLE,open,
38.876,118.56,4412.15,2558.99,16.8,IDLE,open,
38.935,122.51,4208.21,2387.35,22.6,IDLE,open,
38.985,136.29,4049.90,2269.00,29.3,IDLE,open,
39.018,150.93,3954.44,2202.43,32.5,IDLE,open,
39.074,180.12,3868.74,2148.17,36.2,IDLE,open,
39.110,207.31,3775.74,2106.29,40.1,PULSE,open,
39.168,212.43,3721.25,2085.95,43.4,PULSE,open,
39.218,241.64,3696.94,2074.23,44.0,PULSE,open,
39.252,251.66,3696.65,2067.94,43.4,PULSE,open,
39.312,264.37,3682.24,2031.56,41.4,PULSE,open,
39.344,280.06,3669.43,2026.45,41.7,PULSE,open,
39.393,275.84,3668.60,1993.50,38.1,PULSE,open,
39.447,296.84,3674.27,1981.57,32.8,PULSE,open,
39.494,289.23,3672.03,1979.40,29.7,PULSE,open,
39.546,308.09,3680.09,1988.84,23.8,REFRACTORY,open,
39.588,293.37,3694.11,2002.94,17.7,REFRACTORY,open,
39.639,295.72,3714.56,2030.21,9.9,REFRACTORY,open,
39.672,269.30,3733.56,2044.53,5.7,REFRACTORY,open,
39.730,277.96,3761.66,2061.93,5.0,REFRACTORY,open,
39.776,267.73,3763.78,2053.84,10.2,REFRACTORY,open,
39.824,282.78,3765.20,2035.87,12.1,REFRACTORY,open,
39.870,252.05,3765.84,2004.32,13.9,REFRACTORY,open,
39.919,269.81,3756.68,1972.46,19.2,REFRACTORY,open,
39.969,246.85,3755.75,1974.13,23.0,REFRACTORY,open,
40.004,250.96,3752.26,1966.65,25.7,REFRACTORY,open,
40.060,257.37,3750.12,1971.77,28.7,REFRACTORY,open,
40.107,257.41,3773.54,1997.06,30.9,REFRACTORY,open,
40.154,267.67,3787.49,1988.56,33.3,REFRACTORY,open,
40.205,264.05,3780.15,1983.66,38.0,REFRACTORY,open,
40.235,276.08,3785.95,1990.76,38.5,REFRACTORY,open,
40.301,272.27,3809.08,1997.84,39.4,REFRACTORY,open,
40.332,290.83,3808.88,2008.01,38.3,REFRACTORY,open,
40.386,277.08,3883.61,2052.46,40.3,REFRACTORY,open,
40.433,299.96,3840.33,2038.24,38.7,REFRACTORY,open,
40.479,284.18,3798.81,2020.45,39.4,REFRACTORY,open,
40.529,306.35,3772.85,2021.52,38.7,REFRACTORY,open,
40.572,301.47,3769.04,2039.41,37.3,REFRACTORY,open,
40.622,307.06,3761.48,2074.68,38.6,REFRACTORY,open,
40.657,297.46,3758.15,2064.06,36.4,REFRACTORY,open,
40.714,296.97,3757.60,2046.60,34.0,REFRACTORY,open,
40.751,294.36,3764.49,2035.59,29.5,REFRACTORY,open,
40.807,288.61,3770.01,2029.85,27.0,REFRACTORY,open,
40.858,284.95,3779.94,2024.76,24.5,REFRACTORY,open,
40.902,279.37,3807.21,2024.62,22.6,REFRACTORY,open,
40.950,286.25,3815.85,2025.29,21.5,REFRACTORY,open,
41.062,267.72,3841.70,2064.88,17.8,REFRACTORY,open,
41.121,239.25,3872.16,2095.18,11.2,REFRACTORY,open,
41.168,239.66,3917.06,2142.09,10.8,REFRACTORY,open,
41.206,242.00,3949.65,2166.99,8.3,REFRACTORY,open,
41.261,240.24,3992.67,2199.89,3.8,REFRACTORY,open,
41.306,241.27,4009.61,2222.77,3.1,IDLE,open,
41.352,251.34,4028.42,2248.39,3.2,IDLE,open,
41.402,242.14,4050.50,2263.18,2.9,IDLE,open,
41.444,253.28,4062.32,2273.29,3.8,IDLE,open,
41.495,249.96,4089.51,2273.67,5.9,IDLE,open,
41.539,238.82,4095.14,2271.96,7.3,IDLE,open,
41.587,254.26,4110.92,2295.15,5.3,IDLE,open,
41.633,231.37,4126.70,2311.83,7.4,IDLE,open,
41.680,245.04,4201.28,2339.61,7.0,IDLE,open,
41.734,231.61,4264.33,2395.95,7.2,IDLE,open,
41.773,237.49,4314.10,2424.23,6.9,IDLE,open,
41.824,233.07,4353.13,2452.32,5.5,IDLE,open,
41.867,240.72,4379.32,2481.56,4.8,IDLE,open,
41.912,224.65,4402.51,2470.40,8.4,IDLE,open,
41.959,243.78,4434.91,2510.69,7.0,IDLE,open,
42.008,234.78,4451.86,2527.09,8.3,IDLE,open,
42.059,236.60,4534.08,2611.10,7.9,IDLE,open,
42.101,243.49,4631.96,2734.45,6.5,IDLE,open,
42.151,227.94,4657.67,2746.52,7.0,IDLE,open,
42.194,240.83,4656.59,2778.36,7.4,IDLE,open,
42.241,226.56,4664.36,2778.83,6.9,IDLE,open,
42.287,226.06,4655.87,2776.52,8.6,IDLE,open,
42.335,226.24,4645.61,2763.77,8.4,IDLE,open,
42.385,226.72,4637.87,2756.08,6.6,IDLE,open,
42.430,229.97,4631.63,2749.60,5.2,IDLE,open,
42.477,235.11,4630.59,2738.23,4.8,IDLE,open,
42.522,236.29,4633.05,2737.94,6.3,IDLE,open,
42.569,239.62,4635.78,2738.74,6.0,IDLE,open,
42.616,245.28,4637.19,2758.48,4.6,IDLE,open,
42.662,237.40,4638.78,2756.20,4.8,IDLE,open,
42.711,249.17,4642.61,2756.80,5.3,IDLE,open,
42.758,242.86,4646.80,2745.02,6.1,IDLE,open,
42.804,252.41,4648.14,2742.78,5.6,IDLE,open,
42.847,256.80,4646.52,2738.01,6.1,IDLE,open,
42.894,263.79,4644.60,2763.76,6.4,IDLE,open,
42.941,281.54,4647.39,2769.76,7.0,IDLE,open,
42.987,274.29,4646.86,2768.29,7.5,IDLE,open,
