t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
24.148,1579.03,3668.85,1922.42,14.1,REFRACTORY,close,
24.201,1432.23,3725.79,1988.46,4.7,REFRACTORY,close,
24.241,1702.48,3774.13,2028.06,5.5,REFRACTORY,close,
24.278,1290.97,3776.60,2050.88,9.2,REFRACTORY,close,
24.330,1668.61,3747.37,2012.19,14.3,REFRACTORY,close,
24.373,1390.58,3729.73,1992.30,17.3,REFRACTORY,close,
24.424,1595.63,3711.65,1982.46,16.6,REFRACTORY,close,
24.470,1648.94,3821.66,2130.05,173.3,REFRACTORY,close,
24.517,1547.36,3124.12,2318.94,191.8,REFRACTORY,close,
24.566,1718.27,2516.79,1666.84,78.6,REFRACTORY,close,
24.604,1540.56,2286.29,1914.96,97.3,REFRACTORY,close,
24.655,1755.47,2273.15,1692.59,78.3,REFRACTORY,close,
24.707,1555.39,2250.52,1628.87,73.3,REFRACTORY,close,
24.801,1533.24,2118.32,1109.22,42.7,REFRACTORY,close,
24.860,1729.84,1844.57,1113.15,9.8,REFRACTORY,close,
24.907,1502.10,1888.57,1098.69,12.3,REFRACTORY,close,
24.954,1673.36,1874.48,895.66,25.6,REFRACTORY,close,
25.002,1468.14,1771.75,791.94,39.7,REFRACTORY,close,
25.051,1650.51,1614.61,826.47,46.3,REFRACTORY,close,
25.090,1505.73,1430.02,789.87,46.5,REFRACTORY,close,
25.146,1630.74,1483.65,765.34,45.6,REFRACTORY,close,
25.186,1593.53,1616.44,885.40,40.7,REFRACTORY,close,
25.239,1545.08,1678.23,882.07,32.0,REFRACTORY,close,
25.277,1636.80,1595.64,858.49,25.6,REFRACTORY,close,
25.331,1484.28,1825.12,870.83,16.9,REFRACTORY,close,
25.378,1639.82,1651.86,908.68,9.9,REFRACTORY,close,
25.423,1423.06,1708.73,1125.60,6.2,REFRACTORY,close,
25.474,1637.27,3083.09,2067.96,6.7,REFRACTORY,close,
25.511,1359.29,3273.34,1799.37,12.1,REFRACTORY,close,
25.567,1603.36,3396.45,2066.48,14.8,REFRACTORY,close,
25.607,1422.21,3456.78,2061.09,16.1,IDLE,close,
25.657,1551.82,3595.00,2072.57,14.1,IDLE,close,
25.713,1485.56,3635.64,2032.47,9.0,IDLE,close,
25.752,1541.28,3753.92,1972.30,5.6,IDLE,close,
25.802,1555.79,3702.95,1953.46,4.6,IDLE,close,
25.840,1424.80,3695.70,1996.52,4.5,IDLE,close,
25.893,1587.49,3698.87,2002.92,5.4,IDLE,close,
25.937,1418.03,3771.33,2051.88,6.3,IDLE,close,
25.985,1618.01,3837.18,2151.03,6.0,IDLE,close,
26.032,1402.32,3887.09,2205.02,5.4,IDLE,close,
26.079,1612.65,3921.75,2218.89,4.8,IDLE,close,
26.131,1393.88,3938.65,2233.54,5.5,IDLE,close,
26.174,1612.07,4044.66,2286.77,6.4,IDLE,close,
26.221,1475.19,4190.26,2398.74,4.4,IDLE,close,
26.266,1570.01,4362.31,2486.83,4.6,IDLE,close,
26.314,1552.83,4501.08,2585.02,3.7,IDLE,close,
26.361,1584.72,4518.91,2628.66,2.7,IDLE,close,
26.409,1653.81,4532.90,2639.26,2.5,IDLE,close,
26.460,1220.31,4543.76,2627.83,2.4,IDLE,close,
26.497,1161.66,4532.53,2631.38,3.7,IDLE,close,
26.550,1172.10,4551.13,2647.86,3.8,IDLE,close,
26.597,1094.47,3332.66,2029.16,41.9,PULSE,close,
26.642,1311.65,3385.39,2323.17,205.1,PULSE,close,
26.689,899.07,2080.47,1662.19,119.0,PULSE,close,
26.735,1147.32,1803.18,1233.24,66.3,PULSE,close,
26.777,790.00,1816.13,1188.84,58.8,PULSE,close,
26.830,968.94,1817.92,1229.41,74.8,PULSE,close,
26.879,648.71,1853.45,1265.10,81.8,PULSE,close,
26.922,851.11,1928.39,1298.27,72.8,PULSE,close,
26.969,722.06,1844.88,1363.52,63.6,PULSE,close,
27.017,743.65,1748.79,1149.48,45.0,PULSE,close,
27.064,820.37,1779.81,1124.69,31.3,PULSE,close,
27.115,716.08,1796.66,1110.83,16.0,REFRACTORY,open,open
27.156,965.77,1821.39,1003.60,6.8,REFRACTORY,open,
27.204,660.93,1888.56,1061.12,6.1,REFRACTORY,open,
27.246,1023.09,1819.26,1144.30,5.6,REFRACTORY,open,
27.295,691.50,1849.09,1231.11,7.1,REFRACTORY,open,
27.342,997.42,1842.75,1204.68,6.2,REFRACTORY,open,
27.388,745.77,1841.73,1058.39,5.6,REFRACTORY,open,
27.440,941.66,1837.83,1048.82,6.9,REFRACTORY,open,
27.481,809.18,1845.96,1066.38,6.6,REFRACTORY,open,
27.530,796.37,1813.17,1139.37,4.5,REFRACTORY,open,
27.575,938.21,1832.56,1233.26,5.0,REFRACTORY,open,
27.622,704.70,2849.59,2149.59,4.1,REFRACTORY,open,
27.672,952.34,3198.42,1869.98,4.3,REFRACTORY,open,
27.716,631.66,3347.49,1824.20,8.7,REFRACTORY,open,
27.768,979.71,3345.41,1826.44,4.9,REFRACTORY,open,
27.808,585.93,3440.91,1952.65,4.4,REFRACTORY,open,
27.861,960.55,3499.41,2003.22,6.5,REFRACTORY,open,
27.903,620.93,3567.02,2040.40,5.5,REFRACTORY,open,
27.950,897.79,3685.70,2077.06,5.4,REFRACTORY,open,
27.997,678.64,3924.95,2229.00,5.8,REFRACTORY,open,
28.041,764.15,4178.55,2369.00,7.5,REFRACTORY,open,
28.106,608.79,4568.58,2691.90,8.0,REFRACTORY,open,
28.145,756.07,4662.85,2783.95,9.2,REFRACTORY,open,
28.185,801.88,4624.28,2752.71,10.5,REFRACTORY,open,
28.243,717.97,4573.84,2707.45,12.2,REFRACTORY,open,
28.283,824.70,4528.36,2666.72,13.1,REFRACTORY,open,
28.322,501.13,4539.90,2676.09,11.0,REFRACTORY,open,
28.373,897.27,4535.70,2671.51,12.3,REFRACTORY,open,
28.431,615.76,4527.28,2661.46,11.1,REFRACTORY,open,
28.469,951.80,4503.59,2653.95,11.0,REFRACTORY,open,
28.527,574.95,4512.01,2649.33,11.4,REFRACTORY,open,
28.562,701.27,4496.30,2632.44,13.5,REFRACTORY,open,
28.617,553.23,4476.58,2616.49,11.3,REFRACTORY,open,
28.657,592.30,4481.02,2626.08,8.5,REFRACTORY,open,
28.709,542.11,4481.89,2628.90,8.8,REFRACTORY,open,
28.747,466.68,4481.17,2631.53,8.5,REFRACTORY,open,
28.795,541.98,4480.30,2637.14,7.8,IDLE,open,
28.855,465.67,4468.36,2631.38,7.1,IDLE,open,
28.904,525.32,4472.13,2618.88,7.2,IDLE,open,
28.939,431.67,4476.34,2629.12,6.7,IDLE,open,
28.988,567.11,4471.35,2621.53,6.4,IDLE,open,
29.037,418.92,4469.82,2619.53,6.1,IDLE,open,
29.075,525.95,4488.57,2613.52,5.0,IDLE,open,
29.130,399.20,4489.39,2603.34,4.9,IDLE,open,
29.181,507.71,4503.21,2604.22,4.2,IDLE,open,
29.215,460.08,4506.08,2616.53,3.5,IDLE,open,
29.271,428.99,4524.61,2639.40,4.8,IDLE,open,
29.311,471.53,4538.00,2633.92,4.0,IDLE,open,
29.363,375.88,4539.44,2651.42,3.4,IDLE,open,
29.411,458.84,4560.92,2662.45,2.8,IDLE,open,
29.458,342.27,4590.11,2662.05,2.4,IDLE,open,
29.508,477.31,4609.03,2666.06,2.8,IDLE,open,
29.556,332.69,4639.63,2679.73,2.1,IDLE,open,
29.603,487.90,4688.20,2784.97,2.6,IDLE,open,
29.650,323.12,4707.96,2827.36,2.4,IDLE,open,
29.695,477.36,4718.09,2835.68,2.8,IDLE,open,
29.804,474.75,4733.29,2857.49,7.1,IDLE,open,
29.852,315.18,4736.00,2860.44,6.0,IDLE,open,
29.894,436.99,4738.48,2861.74,5.9,IDLE,open,
29.933,402.24,4739.69,2862.81,6.0,IDLE,open,
29.973,351.71,4740.06,2863.64,6.7,IDLE,open,
30.024,427.98,4741.95,2864.45,5.0,IDLE,open,
30.064,297.33,4742.67,2865.32,5.1,IDLE,open,
30.115,453.97,4743.36,2865.82,4.9,IDLE,open,
30.166,290.29,4744.84,2867.30,3.7,IDLE,open,
30.207,445.72,4742.02,2864.14,5.7,IDLE,open,
30.254,300.25,4743.59,2865.80,2.8,IDLE,open,
30.296,395.56,4748.03,2869.43,2.2,IDLE,open,
30.346,360.25,4748.65,2871.12,3.2,IDLE,open,
30.399,398.76,4748.61,2870.51,3.6,IDLE,open,
30.437,386.52,4749.07,2870.71,2.7,IDLE,open,
30.489,329.92,4749.16,2871.49,1.7,IDLE,open,
30.537,393.05,4749.05,2871.27,3.1,IDLE,open,
30.574,281.28,4749.56,2871.43,1.9,IDLE,open,
30.624,447.28,4749.18,2870.71,2.7,IDLE,open,
30.673,533.06,3982.39,2371.17,169.9,PULSE,open,
30.720,688.11,4797.72,3186.46,469.6,PULSE,open,
30.776,687.98,4297.72,3656.78,259.5,PULSE,open,
30.834,665.12,2142.00,1303.37,83.1,PULSE,open,
30.872,658.96,1983.75,1059.02,34.2,PULSE,open,
30.911,923.00,2019.71,1253.40,89.3,PULSE,open,
30.952,744.94,2308.52,1431.98,223.9,PULSE,open,
31.000,1082.33,2687.29,1885.82,269.5,PULSE,open,
31.049,1022.97,2960.65,2439.40,293.6,PULSE,open,
31.088,1168.59,3362.92,2777.55,283.8,PULSE,open,
31.144,1238.91,2367.99,3276.75,216.5,PULSE,open,
31.185,1346.57,2023.35,3361.72,171.6,PULSE,open,
31.235,1381.43,1450.22,2537.95,122.0,PULSE,open,
31.279,1360.06,1050.93,1928.99,82.1,PULSE,open,
31.326,1486.41,715.07,1505.09,53.4,PULSE,open,
31.376,1235.61,708.18,1343.86,26.6,PULSE,open,
31.419,1507.60,856.10,1376.96,7.7,REFRACTORY,close,close
31.471,1135.94,794.35,1402.88,10.4,REFRACTORY,close,
31.512,1491.53,699.07,1346.50,20.0,REFRACTORY,close,
31.562,1095.48,618.42,1365.01,25.2,REFRACTORY,close,
31.607,1472.87,657.80,1307.97,27.3,REFRACTORY,close,
31.651,1263.49,1177.19,2327.12,28.7,REFRACTORY,close,
31.701,1338.77,2108.62,1968.43,31.1,REFRACTORY,close,
31.745,1453.49,1750.11,1301.92,35.5,REFRACTORY,close,
31.800,1319.97,1565.79,885.57,39.6,REFRACTORY,close,
31.847,1456.26,1431.60,823.91,47.2,REFRACTORY,close,
31.890,1219.43,1540.55,1199.34,54.9,REFRACTORY,close,
31.934,1623.77,2463.96,2343.73,64.8,REFRACTORY,close,
31.980,1194.87,2915.83,2721.08,72.2,REFRACTORY,close,
32.027,1657.36,3086.02,2615.81,78.8,REFRACTORY,close,
32.088,1272.01,3092.40,2351.30,75.9,REFRACTORY,close,
32.150,1603.65,3031.56,2135.06,62.9,REFRACTORY,close,
32.190,1315.18,2984.91,2047.93,54.4,REFRACTORY,close,
32.235,1724.78,3126.36,1835.52,43.6,REFRACTORY,close,
32.291,1289.16,3299.73,1671.04,29.9,REFRACTORY,close,
32.327,1554.93,3242.68,1639.67,23.9,REFRACTORY,close,
32.384,1269.46,3206.30,1634.74,19.9,REFRACTORY,close,
32.419,1469.41,3223.05,1625.26,18.7,REFRACTORY,close,
32.478,1302.64,3200.11,1523.79,26.2,REFRACTORY,close,
32.514,1419.25,3152.96,1479.19,36.8,REFRACTORY,close,
32.561,1496.09,3105.10,1489.16,53.4,REFRACTORY,close,
32.620,1481.30,3115.18,1551.60,74.9,REFRACTORY,close,
32.656,1600.98,3140.20,1607.70,85.4,REFRACTORY,close,
32.697,1379.83,3185.94,1707.16,94.8,REFRACTORY,close,
32.762,1637.71,3315.71,1892.53,111.0,REFRACTORY,close,
32.825,1645.35,3481.03,2111.65,121.3,REFRACTORY,close,
32.873,1690.56,3557.46,2332.06,124.8,REFRACTORY,close,
32.911,1631.93,3592.89,2513.82,125.8,REFRACTORY,close,
32.960,1860.40,3549.21,2614.83,119.3,REFRACTORY,close,
32.998,1637.22,3508.68,2437.41,112.7,REFRACTORY,close,
33.055,1958.93,3210.81,2026.44,93.9,REFRACTORY,close,
33.090,1726.82,3009.59,1773.13,80.4,REFRACTORY,close,
33.148,1949.92,2760.63,1474.28,62.8,REFRACTORY,close,
33.184,1848.48,2658.94,1349.83,55.5,REFRACTORY,close,
33.242,1930.91,2568.43,1242.38,50.6,REFRACTORY,close,
33.279,1917.32,2535.95,1217.84,48.7,REFRACTORY,close,
33.338,1908.04,2508.80,1217.22,51.3,REFRACTORY,close,
33.377,1951.08,2520.44,1209.36,45.5,REFRACTORY,close,
33.432,1856.34,2545.12,1154.42,36.3,REFRACTORY,close,
33.471,1905.04,2597.56,1188.14,27.8,REFRACTORY,close,
33.526,1621.37,2698.75,1318.12,21.3,REFRACTORY,close,
33.563,1800.43,2782.33,1427.89,15.0,REFRACTORY,close,
33.618,1550.36,2901.18,1604.15,5.8,REFRACTORY,close,
33.656,1763.50,2966.67,1688.32,4.6,REFRACTORY,close,
33.712,1543.03,3067.03,1843.40,5.5,REFRACTORY,close,
33.749,1697.52,3121.64,1940.33,6.4,REFRACTORY,close,
33.794,1697.04,3168.72,2003.91,8.0,IDLE,close,
33.839,1593.58,3178.31,2004.81,14.0,IDLE,close,
33.889,1717.21,3152.18,1934.29,21.0,IDLE,close,
33.933,1540.07,3109.11,1832.41,33.2,IDLE,close,
33.984,1745.46,3122.70,1791.67,41.0,PULSE,close,
34.026,1533.83,3181.38,1799.31,52.9,PULSE,close,
34.074,1805.06,3342.40,1864.81,68.0,PULSE,close,
34.135,1598.87,3590.48,2010.90,80.8,PULSE,close,
34.171,1825.53,3665.99,2050.71,82.7,PULSE,close,
34.228,1644.78,3605.22,2169.80,91.0,PULSE,close,
34.263,1835.50,3554.73,2223.03,91.3,PULSE,close,
34.323,1729.02,3463.75,2180.78,93.0,PULSE,close,
34.359,1881.81,3400.51,2146.86,93.3,PULSE,close,
34.420,1847.85,3353.02,2125.30,98.8,PULSE,close,
34.454,1908.99,3336.19,2125.49,102.7,PULSE,close,
34.510,2001.29,3316.93,2153.29,103.4,PULSE,close,
34.548,1897.67,3306.94,2196.67,105.3,PULSE,close,
34.601,2117.15,3306.55,2238.16,105.2,PULSE,close,
34.640,1983.08,3276.07,2214.16,103.5,PULSE,close,
34.695,2274.48,3203.90,2106.07,98.2,PULSE,close,
34.734,2061.45,3189.35,2068.22,94.9,PULSE,close,
34.829,1838.30,3082.54,1862.69,82.2,PULSE,close,
34.882,1763.40,2966.99,1613.92,70.7,PULSE,close,
34.918,1894.59,3040.11,1721.51,90.3,PULSE,close,
34.977,1796.63,2705.28,1838.79,123.6,PULSE,close,
35.013,1755.57,2447.62,1457.29,61.5,PULSE,close,
35.074,1677.56,2553.85,1655.46,119.7,PULSE,close,
35.110,1564.62,2714.01,1837.08,114.2,PULSE,close,
35.165,1588.19,2899.42,1974.33,123.6,PULSE,close,
35.200,1440.15,2889.28,2029.29,130.2,PULSE,close,
35.258,1540.33,3028.59,2247.73,124.9,PULSE,close,
35.295,1398.10,3133.09,2265.20,109.2,PULSE,close,
35.351,1532.76,2800.60,1962.25,80.1,PULSE,close,
35.387,1403.81,2675.51,1711.99,61.9,PULSE,close,
35.445,1512.48,2661.45,1451.45,39.8,PULSE,close,
35.483,1333.09,2642.62,1428.00,27.4,PULSE,close,
35.537,1318.47,2701.10,1413.29,9.8,REFRACTORY,open,open
35.575,1385.84,2807.76,1413.62,3.3,REFRACTORY,open,
35.631,1291.65,2749.54,1414.35,7.6,REFRACTORY,open,
35.668,1347.71,2719.71,1359.54,10.4,REFRACTORY,open,
35.729,1296.33,2516.35,1236.68,13.1,REFRACTORY,open,
35.767,1373.44,2402.47,1170.73,14.8,REFRACTORY,open,
35.822,1314.56,2362.29,1126.43,10.9,REFRACTORY,open,
35.862,1377.93,2310.37,1161.46,12.8,REFRACTORY,open,
35.912,1284.86,2471.88,1520.58,16.2,REFRACTORY,open,
35.951,1331.96,2693.05,1419.65,15.0,REFRACTORY,open,
36.006,1252.89,2552.08,1409.59,17.1,REFRACTORY,open,
36.055,1290.16,2906.71,1785.66,16.5,REFRACTORY,open,
36.090,1259.26,2915.49,1775.07,16.0,REFRACTORY,open,
36.149,1224.32,2981.51,1895.83,15.6,REFRACTORY,open,
36.187,1214.60,3041.87,1929.06,17.3,REFRACTORY,open,
36.240,1156.24,3063.27,1892.11,15.7,REFRACTORY,open,
36.278,1187.63,3167.17,1873.22,15.2,REFRACTORY,open,
36.334,1129.83,3388.13,1911.06,13.5,REFRACTORY,open,
36.370,1200.92,3592.77,1993.58,12.4,REFRACTORY,open,
36.429,1113.82,3948.33,2207.59,10.2,REFRACTORY,open,
36.465,1227.76,4226.90,2394.27,8.3,REFRACTORY,open,
36.520,1165.90,4354.78,2524.41,7.8,REFRACTORY,open,
36.566,1255.62,4351.79,2517.94,9.4,REFRACTORY,open,
36.612,1170.95,4344.12,2495.90,9.4,REFRACTORY,open,
36.660,1200.18,4341.44,2486.54,8.9,REFRACTORY,open,
36.710,1145.77,4346.47,2488.85,6.7,REFRACTORY,open,
36.747,1119.61,4352.16,2503.29,5.3,REFRACTORY,open,
36.800,1133.81,4368.45,2512.47,5.6,REFRACTORY,open,
36.848,1039.35,4379.38,2515.57,4.3,REFRACTORY,open,
36.886,1084.86,4390.93,2518.45,5.4,REFRACTORY,open,
36.937,936.33,4402.37,2523.73,5.5,REFRACTORY,open,
36.984,990.38,4421.60,2527.15,5.2,REFRACTORY,open,
37.035,852.95,4433.63,2543.38,4.0,REFRACTORY,open,
37.079,900.85,4446.90,2554.86,3.2,REFRACTORY,open,
37.127,792.80,4454.85,2562.74,4.7,REFRACTORY,open,
37.170,807.16,4484.85,2567.71,4.1,REFRACTORY,open,
37.216,786.56,4517.03,2598.32,4.5,IDLE,open,
37.264,742.62,4549.29,2637.98,6.1,IDLE,open,
37.311,760.70,4590.20,2649.09,8.6,IDLE,open,
37.362,689.14,4573.18,2677.83,10.9,IDLE,open,
37.406,709.36,4554.83,2689.99,12.0,IDLE,open,
37.454,622.67,4498.04,2639.90,13.5,IDLE,open,
37.500,685.48,4308.10,2469.74,19.4,IDLE,open,
37.546,582.05,4225.51,2397.88,23.0,IDLE,open,
37.594,659.51,4154.19,2347.31,26.3,IDLE,open,
37.641,574.87,3973.97,2225.78,32.0,IDLE,open,
37.693,652.31,3982.87,2227.32,29.9,IDLE,open,
37.737,591.97,4010.66,2242.58,25.9,IDLE,open,
37.781,624.29,4002.34,2241.27,24.0,IDLE,open,
37.825,647.07,3972.47,2214.21,24.7,IDLE,open,
37.877,655.99,3969.04,2211.40,18.0,IDLE,open,
37.923,730.11,3981.64,2209.52,19.0,IDLE,open,
37.970,748.32,3994.76,2217.44,15.6,IDLE,open,
38.021,1006.59,4007.34,2220.00,14.1,IDLE,open,
38.066,984.11,4029.12,2233.75,13.3,IDLE,open,
38.111,1155.84,4006.37,2227.65,16.9,IDLE,open,
38.156,959.42,3998.39,2211.19,15.6,IDLE,open,
38.202,1148.89,3986.05,2189.10,16.9,IDLE,open,
38.249,1000.75,3993.20,2165.26,18.9,IDLE,open,
38.297,1084.41,3984.23,2141.30,20.9,IDLE,open,
38.349,1010.21,3979.76,2149.23,18.1,IDLE,open,
38.392,976.92,3973.91,2150.40,19.2,IDLE,open,
38.440,1012.71,3987.80,2145.01,17.4,IDLE,open,
38.484,907.66,4030.34,2134.46,15.9,IDLE,open,
38.531,988.47,4055.88,2139.54,17.2,IDLE,open,
38.577,837.75,4102.84,2161.67,15.0,IDLE,open,
38.624,947.46,4125.99,2228.71,15.4,IDLE,open,
38.675,745.44,4177.61,2276.67,13.6,IDLE,open,
38.720,843.06,4252.40,2323.20,12.8,IDLE,open,
38.768,692.33,4264.21,2328.26,14.1,IDLE,open,
38.812,725.05,4278.49,2353.63,12.0,IDLE,open,
38.866,673.85,4268.75,2384.53,11.6,IDLE,open,
38.906,615.06,4268.93,2400.61,9.3,IDLE,open,
38.953,665.71,4262.95,2415.20,11.9,IDLE,open,
39.002,514.91,4259.95,2427.50,11.4,IDLE,open,
39.043,559.91,4264.67,2434.84,10.9,IDLE,open,
39.094,649.33,3506.64,2253.21,112.8,PULSE,open,
39.138,855.95,3604.14,2512.74,381.3,PULSE,open,
39.186,792.85,4204.14,3004.35,371.8,PULSE,open,
39.232,961.34,3731.23,3256.32,216.5,PULSE,open,
39.280,809.71,2663.34,2502.81,163.2,PULSE,open,
39.329,904.68,2003.69,1594.13,84.5,PULSE,open,
39.375,903.90,2057.34,1738.42,124.4,PULSE,open,
39.423,1040.64,2338.76,2019.61,229.0,PULSE,open,
39.468,1172.26,2815.80,2392.64,296.4,PULSE,open,
39.514,1315.18,3130.86,2852.95,358.3,PULSE,open,
39.561,1479.25,3281.22,3273.70,342.6,PULSE,open,
39.608,1531.84,3418.75,3686.04,287.9,PULSE,open,
39.659,1653.08,2526.88,3961.11,217.1,PULSE,open,
39.706,1654.20,1836.85,3375.77,154.4,PULSE,open,
39.755,1735.68,1426.73,2642.76,108.5,PULSE,open,
39.842,1750.06,904.68,1783.67,39.0,PULSE,open,
39.890,1548.45,824.21,1800.60,18.8,REFRACTORY,close,close
39.935,1641.97,837.75,1801.31,6.2,REFRACTORY,close,
39.980,1595.30,793.11,1808.43,10.0,REFRACTORY,close,
40.029,1608.28,728.08,1712.84,21.0,REFRACTORY,close,
40.077,1557.34,827.67,2316.80,28.1,REFRACTORY,close,
40.123,1583.43,2178.63,2700.51,31.0,REFRACTORY,close,
40.169,1557.79,1870.30,2041.64,33.6,REFRACTORY,close,
40.216,1548.21,1740.46,1660.13,34.2,REFRACTORY,close,
40.265,1594.03,1711.26,1363.31,38.0,REFRACTORY,close,
40.309,1532.52,1635.47,1258.14,41.0,REFRACTORY,close,
40.358,1606.99,1905.30,1664.19,50.7,REFRACTORY,close,
40.405,1557.24,2516.24,2354.98,60.9,REFRACTORY,close,
40.453,1651.52,3053.00,3039.42,76.3,REFRACTORY,close,
40.496,1651.93,3322.55,3006.67,84.8,REFRACTORY,close,
40.542,1721.26,3283.20,2742.30,99.7,REFRACTORY,close,
40.591,1692.07,3237.75,2521.14,92.6,REFRACTORY,close,
40.636,1771.52,3256.57,2377.83,97.6,REFRACTORY,close,
40.685,1763.53,3235.40,2309.90,98.8,REFRACTORY,close,
40.731,1798.23,3324.86,2329.94,95.5,REFRACTORY,close,
40.780,1839.65,3419.17,2173.74,91.4,REFRACTORY,close,
40.823,1821.63,3280.61,2036.54,84.7,REFRACTORY,close,
40.871,1900.64,3158.74,1885.37,76.5,REFRACTORY,close,
40.930,1859.56,3150.30,1858.39,74.8,REFRACTORY,close,
40.965,1945.56,3144.32,1820.79,73.4,REFRACTORY,close,
41.014,1882.38,3180.91,1819.65,78.1,REFRACTORY,close,
41.062,2018.38,3197.77,1840.57,84.9,REFRACTORY,close,
41.108,1998.14,3215.36,1858.68,90.1,REFRACTORY,close,
41.152,2061.89,3215.86,1854.67,80.3,REFRACTORY,close,
41.199,2025.09,3207.84,1855.62,74.9,REFRACTORY,close,
41.247,2078.84,3127.84,1838.69,68.6,REFRACTORY,close,
41.292,2125.70,3149.28,1886.48,87.3,REFRACTORY,close,
41.341,2391.08,3670.27,2443.05,347.9,REFRACTORY,close,
41.388,2308.20,3654.41,2851.15,259.1,REFRACTORY,close,
41.434,2163.71,2114.70,1943.64,31.1,REFRACTORY,close,
41.496,2084.58,2065.68,1853.03,16.6,REFRACTORY,close,
41.531,2156.21,2072.03,1769.09,41.5,REFRACTORY,close,
41.585,2139.93,2117.54,1866.14,75.3,REFRACTORY,close,
41.633,2221.51,2227.49,1938.49,103.2,REFRACTORY,close,
41.667,2286.19,2239.03,1954.12,114.5,REFRACTORY,close,
41.726,2470.05,2309.59,2038.05,117.6,REFRACTORY,close,
41.773,2323.66,2322.30,2088.93,96.1,REFRACTORY,close,
41.820,2425.40,2417.76,1920.05,76.9,REFRACTORY,close,
41.854,2369.63,2250.86,1767.83,61.9,REFRACTORY,close,
41.910,2311.80,2348.55,1486.16,43.1,REFRACTORY,close,
41.957,2285.25,2286.20,1489.87,25.0,REFRACTORY,close,
42.007,2111.68,2353.95,1556.15,15.4,REFRACTORY,close,
42.051,2220.35,2222.85,1478.59,13.7,REFRACTORY,close,
42.100,2154.92,2184.08,1378.46,14.0,REFRACTORY,close,
42.147,2185.11,2171.99,1376.30,15.8,REFRACTORY,close,
42.193,2175.18,2133.37,1317.81,19.7,REFRACTORY,close,
42.239,2098.45,2093.10,1226.51,27.2,REFRACTORY,close,
42.285,2186.86,2491.54,1726.25,32.4,REFRACTORY,close,
42.335,2094.32,3261.33,1651.89,38.3,REFRACTORY,close,
42.380,2208.32,2672.30,1123.51,41.9,REFRACTORY,close,
42.428,2093.70,2417.23,1001.99,39.1,REFRACTORY,close,
42.475,2245.32,2395.49,1013.98,58.1,REFRACTORY,close,
42.522,2148.68,2555.62,1262.41,65.4,REFRACTORY,close,
42.558,2267.05,2691.50,1453.67,73.8,REFRACTORY,close,
42.616,2223.09,2876.97,1783.09,71.1,REFRACTORY,close,
42.663,2305.19,3000.89,1939.90,76.1,REFRACTORY,close,
42.709,2282.31,3060.98,1997.93,73.5,REFRACTORY,close,
42.757,2269.56,3187.74,2032.62,66.0,REFRACTORY,close,
42.793,2330.06,3348.97,1917.11,54.3,REFRACTORY,close,
42.852,2256.64,3298.24,1755.43,48.4,REFRACTORY,close,
42.892,2359.13,3238.92,1667.83,43.5,REFRACTORY,close,
42.941,2255.72,3186.04,1619.30,40.5,REFRACTORY,close,
42.983,2377.58,3164.87,1635.38,39.9,REFRACTORY,close,
43.036,2276.17,3154.99,1639.10,43.1,REFRACTORY,close,
43.085,2460.89,3150.28,1626.35,47.0,REFRACTORY,close,
43.122,2407.67,3171.68,1630.10,51.7,REFRACTORY,close,
43.182,2352.22,3163.37,1625.05,50.9,REFRACTORY,close,
43.219,2061.09,3178.12,1640.05,49.1,REFRACTORY,close,
43.264,2067.49,3159.55,1638.30,41.8,REFRACTORY,close,
43.315,1923.21,3175.52,1655.31,35.7,REFRACTORY,close,
43.354,1856.84,3219.22,1652.64,26.1,REFRACTORY,close,
43.403,1927.42,3278.84,1665.13,18.3,REFRACTORY,close,
43.448,1659.95,3419.13,1837.77,14.2,REFRACTORY,close,
43.500,1721.47,3508.84,1894.04,14.0,REFRACTORY,close,
43.548,1373.51,3578.87,1947.94,11.6,REFRACTORY,close,
43.595,1425.21,3591.46,1974.90,5.0,REFRACTORY,close,
43.645,1053.43,3583.89,1963.99,15.2,REFRACTORY,close,
43.690,1179.31,3513.15,1866.11,36.1,REFRACTORY,close,
43.738,943.06,3588.95,1949.90,68.0,REFRACTORY,close,
43.785,1101.44,3631.02,1984.60,90.4,REFRACTORY,close,
43.832,973.25,3665.05,2049.56,101.7,REFRACTORY,close,
43.876,1018.07,3600.93,2134.01,97.6,REFRACTORY,close,
43.924,1019.90,3383.75,1969.82,80.1,REFRACTORY,close,
43.967,927.24,3178.92,1670.63,59.9,REFRACTORY,close,
44.015,1118.27,3102.62,1455.12,40.0,REFRACTORY,close,
44.064,969.45,3061.47,1414.40,26.8,REFRACTORY,close,
44.111,1169.00,3020.04,1389.98,14.7,REFRACTORY,close,
44.159,1012.45,2978.43,1376.27,5.1,REFRACTORY,close,
44.207,1208.32,2934.36,1356.44,5.9,REFRACTORY,close,
44.252,1050.16,2871.27,1306.36,11.0,REFRACTORY,close,
44.301,1261.23,2766.48,1189.20,23.6,REFRACTORY,close,
44.347,1220.84,2657.11,1112.45,40.1,REFRACTORY,close,
44.395,1378.31,2643.11,1138.52,35.5,REFRACTORY,close,
44.442,1344.82,2676.46,1180.78,21.1,REFRACTORY,close,
44.490,1350.58,2738.05,1243.16,7.6,REFRACTORY,close,
44.537,1353.20,2792.21,1309.46,6.6,REFRACTORY,close,
