t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
21.115,1647.48,6779.84,1310.58,73.4,REFRACTORY,open,
21.157,1866.29,6813.25,1372.84,76.2,REFRACTORY,open,
21.207,1375.28,6883.43,1471.94,73.9,REFRACTORY,open,
21.253,1776.54,6917.76,1534.63,67.2,REFRACTORY,open,
21.303,1228.57,6977.60,1595.88,51.8,REFRACTORY,open,
21.346,1575.18,7089.37,1694.23,41.2,REFRACTORY,open,
21.397,1051.26,7263.11,1883.74,21.8,REFRACTORY,open,
21.440,1310.54,7423.90,2072.21,7.3,REFRACTORY,open,
21.489,1133.69,7625.99,2272.66,7.4,REFRACTORY,open,
21.532,1218.19,7822.59,2498.22,6.4,REFRACTORY,open,
21.584,1119.72,8026.21,2767.09,7.4,REFRACTORY,open,
21.626,1108.01,8128.66,2957.15,6.2,REFRACTORY,open,
21.679,1171.58,8246.99,3168.84,7.1,REFRACTORY,open,
21.719,967.04,8328.00,3201.15,12.8,REFRACTORY,open,
21.773,1233.13,8452.27,3150.28,19.0,REFRACTORY,open,
21.813,977.59,6090.76,1448.30,52.0,REFRACTORY,open,
21.866,1773.27,3841.13,2637.65,499.1,REFRACTORY,open,
21.907,1324.06,4400.21,3750.48,510.3,REFRACTORY,open,
21.961,1787.45,2087.37,2638.77,130.8,REFRACTORY,open,
22.003,1422.85,2473.56,2662.81,62.2,REFRACTORY,open,
22.056,1681.94,2710.03,2460.14,76.2,REFRACTORY,open,
22.101,1596.77,2896.43,2371.16,80.1,REFRACTORY,open,
22.141,1660.93,2223.06,2151.72,116.8,REFRACTORY,open,
22.191,1909.13,1932.61,2181.64,142.6,REFRACTORY,open,
22.236,1558.01,1923.67,2210.01,130.4,REFRACTORY,open,
22.286,1992.11,2123.79,2012.64,88.3,REFRACTORY,open,
22.332,1542.43,3724.08,1438.51,59.0,REFRACTORY,open,
22.381,2062.20,5102.19,1479.86,40.5,REFRACTORY,open,
22.422,1469.40,5712.13,1221.79,27.4,REFRACTORY,open,
22.472,2032.19,6367.34,1134.55,17.7,REFRACTORY,open,
22.518,1609.73,6691.78,1437.50,9.5,REFRACTORY,open,
22.566,1915.10,6956.30,1669.78,6.1,REFRACTORY,open,
22.615,1698.89,7255.60,2072.76,11.0,REFRACTORY,open,
22.656,1744.66,7597.01,2668.60,16.2,REFRACTORY,open,
22.710,1737.86,7735.55,2830.56,18.5,REFRACTORY,open,
22.752,1624.09,7925.89,2961.83,20.8,IDLE,open,
22.800,1922.69,8192.98,3006.38,19.8,IDLE,open,
22.847,1519.11,8353.01,2932.05,15.3,IDLE,open,
22.894,2001.69,8371.53,2935.04,7.8,IDLE,open,
22.943,1496.21,8390.46,3010.21,4.5,IDLE,open,
22.986,2029.33,8435.31,3050.24,4.6,IDLE,open,
23.036,1457.15,8483.36,3060.96,7.4,IDLE,open,
23.083,1934.90,8504.16,3048.73,10.3,IDLE,open,
23.126,1700.19,8546.14,3051.39,10.7,IDLE,open,
23.175,1857.21,8600.50,3069.42,11.0,IDLE,open,
23.223,1741.08,8648.36,3100.19,11.1,IDLE,open,
23.272,1833.65,8653.92,3142.80,10.1,IDLE,open,
23.313,1933.02,8560.83,3160.00,14.3,IDLE,open,
23.366,1705.57,8584.12,3181.40,9.5,IDLE,open,
23.409,2012.56,8583.58,3173.85,9.4,IDLE,open,
23.457,1513.43,8524.12,3140.22,13.8,IDLE,open,
23.500,2030.39,8443.45,3104.07,16.4,IDLE,open,
23.552,1498.77,8261.00,3052.52,20.3,IDLE,open,
23.594,1931.31,8253.88,3018.54,21.2,IDLE,open,
23.644,1598.38,8255.10,2981.92,20.7,IDLE,open,
23.693,1960.37,8254.77,2947.02,18.9,IDLE,open,
23.736,1837.30,8255.17,2923.20,18.1,IDLE,open,
23.784,1547.11,8277.01,2906.53,14.0,IDLE,open,
23.832,1559.33,8301.71,2900.35,13.7,IDLE,open,
23.880,1412.60,5966.94,1187.91,88.2,PULSE,open,
23.929,1537.87,6088.57,1201.89,48.5,PULSE,open,
23.974,1486.49,6217.68,1230.33,57.2,PULSE,open,
24.016,1656.65,6365.42,1272.37,55.4,PULSE,open,
24.072,1421.94,6549.77,1316.37,47.8,PULSE,open,
24.115,1571.09,6671.66,1358.41,50.7,PULSE,open,
24.156,1295.30,6664.17,1374.79,49.7,PULSE,open,
24.207,1486.69,6758.67,1451.16,37.7,PULSE,open,
24.249,1189.11,6819.77,1571.64,27.9,PULSE,open,
24.303,1355.17,6955.21,1742.99,23.7,REFRACTORY,open,open
24.345,1171.79,7252.56,2005.02,22.6,REFRACTORY,open,
24.399,1243.73,7788.56,2361.61,21.6,REFRACTORY,open,
24.441,1158.85,7900.64,2520.54,22.7,REFRACTORY,open,
24.488,1097.63,7987.08,2599.45,18.6,REFRACTORY,open,
24.534,1181.17,8024.85,2716.76,12.7,REFRACTORY,open,
24.585,1004.83,8114.66,2835.31,11.3,REFRACTORY,open,
24.627,1185.87,8196.43,2859.32,9.7,REFRACTORY,open,
24.681,1079.95,8384.45,2854.57,7.0,REFRACTORY,open,
24.722,1257.23,8481.10,2888.20,7.2,REFRACTORY,open,
24.770,1050.09,8534.09,2950.90,6.4,REFRACTORY,open,
24.816,1241.61,8578.77,3016.97,6.2,REFRACTORY,open,
24.890,1061.13,8652.62,3089.81,8.3,REFRACTORY,open,
24.930,1207.34,8674.55,3141.55,7.5,REFRACTORY,open,
24.970,955.69,8670.72,3186.71,6.7,REFRACTORY,open,
25.010,1150.01,8666.53,3208.48,9.8,REFRACTORY,open,
25.053,1121.00,8676.77,3217.73,9.0,REFRACTORY,open,
25.093,998.26,8677.49,3218.45,11.8,REFRACTORY,open,
25.147,1105.44,8559.45,3196.81,15.0,REFRACTORY,open,
25.190,934.63,8513.10,3166.52,15.6,REFRACTORY,open,
25.242,1050.10,8423.43,3125.91,17.6,REFRACTORY,open,
25.284,841.94,8321.49,3077.41,20.7,REFRACTORY,open,
25.336,1187.27,3775.94,1307.36,142.6,REFRACTORY,open,
25.378,1035.03,3258.90,2347.62,380.1,REFRACTORY,open,
25.427,1136.86,2516.84,1412.03,184.1,REFRACTORY,open,
25.474,1231.97,2724.71,1264.84,125.3,REFRACTORY,open,
25.521,1068.22,3086.07,1204.00,38.2,REFRACTORY,open,
25.577,1332.09,3446.79,1250.96,67.8,REFRACTORY,open,
25.620,1202.36,2128.84,1301.44,173.4,REFRACTORY,open,
25.665,1631.42,1690.95,1651.59,233.7,REFRACTORY,open,
25.709,1478.06,1356.61,2232.89,296.3,REFRACTORY,open,
25.752,1815.95,1428.81,2811.63,302.3,REFRACTORY,open,
25.811,1890.34,1829.37,3609.73,250.0,REFRACTORY,open,
25.854,2176.86,3108.75,2338.78,184.9,REFRACTORY,open,
25.899,2026.66,3618.16,1269.18,130.9,REFRACTORY,open,
25.942,1628.30,4071.19,1254.61,85.8,REFRACTORY,open,
25.997,1672.56,4117.44,1394.24,44.8,REFRACTORY,open,
26.040,1526.04,4486.19,1606.41,29.3,REFRACTORY,open,
26.081,1698.26,5029.69,2671.40,8.9,REFRACTORY,open,
26.127,1482.49,5570.32,3382.57,5.2,REFRACTORY,open,
26.175,1599.28,6162.60,3374.66,9.6,REFRACTORY,open,
26.221,1394.81,6506.02,3391.84,21.2,REFRACTORY,open,
26.266,1384.54,6767.56,3168.77,18.2,REFRACTORY,open,
26.317,1356.21,7105.51,2974.90,25.9,REFRACTORY,open,
26.361,1246.96,7549.47,2874.47,29.5,REFRACTORY,open,
26.425,1234.69,7908.18,2755.36,31.3,REFRACTORY,open,
26.469,1271.69,8111.87,2609.49,30.5,REFRACTORY,open,
26.511,1323.24,8022.10,2552.23,30.6,REFRACTORY,open,
26.553,1198.08,7932.29,2484.44,32.7,REFRACTORY,open,
26.596,1383.89,7872.49,2334.62,36.9,REFRACTORY,open,
26.656,1210.93,7791.45,2139.62,40.2,REFRACTORY,open,
26.697,1388.76,7779.22,2071.45,42.2,REFRACTORY,open,
26.739,1205.91,7748.48,2008.39,44.0,REFRACTORY,open,
26.784,1346.71,7776.43,1977.81,43.8,REFRACTORY,open,
26.842,1208.32,7736.01,1971.14,45.3,REFRACTORY,open,
26.884,1341.97,7662.60,1896.60,48.9,REFRACTORY,open,
26.926,1320.95,7617.70,1907.78,47.5,REFRACTORY,open,
26.972,1259.11,7571.71,1904.54,47.4,REFRACTORY,open,
27.017,1369.36,7560.98,1924.16,45.9,REFRACTORY,open,
27.079,1327.98,7568.74,1956.48,43.8,REFRACTORY,open,
27.127,1375.31,7581.59,2008.35,43.2,REFRACTORY,open,
27.169,1275.77,7601.70,2042.02,38.5,REFRACTORY,open,
27.212,1426.79,7629.58,2078.64,35.0,REFRACTORY,open,
27.253,1269.00,7647.81,2119.90,38.1,REFRACTORY,open,
27.298,1418.80,7667.19,2161.66,40.8,REFRACTORY,open,
27.345,1308.44,7709.15,2199.16,39.4,REFRACTORY,open,
27.408,1470.46,7799.68,2292.76,22.1,REFRACTORY,open,
27.454,1290.27,7894.12,2382.81,16.4,REFRACTORY,open,
27.496,1400.53,7958.92,2423.96,26.0,REFRACTORY,open,
27.628,1549.66,5493.02,1106.91,117.7,REFRACTORY,open,
