t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
42.856,590.64,4501.06,996.02,5.6,REFRACTORY,open,
42.901,772.53,4509.40,1007.24,5.9,REFRACTORY,open,
42.950,631.62,4513.73,1014.99,5.6,REFRACTORY,open,
42.995,809.47,4510.79,1016.36,6.6,REFRACTORY,open,
43.042,821.03,4515.73,1016.74,7.3,REFRACTORY,open,
43.095,924.13,4520.10,991.39,9.4,REFRACTORY,open,
43.129,932.50,4520.95,980.70,9.9,REFRACTORY,open,
43.184,804.86,4519.87,975.02,10.1,REFRACTORY,open,
43.224,916.22,4516.24,979.24,11.0,REFRACTORY,open,
43.269,686.86,4516.80,993.63,10.4,REFRACTORY,open,
43.322,858.40,4516.56,992.99,10.3,REFRACTORY,open,
43.369,625.20,4515.89,999.47,8.9,REFRACTORY,open,
43.419,794.72,4536.95,1011.88,6.6,REFRACTORY,open,
43.462,597.78,4546.80,1011.06,6.3,IDLE,open,
43.511,728.68,4559.20,1035.40,4.8,IDLE,open,
43.556,580.24,4571.36,1045.38,3.5,IDLE,open,
43.603,610.42,4598.60,1052.89,4.0,IDLE,open,
43.650,576.62,4614.49,1063.88,1.6,IDLE,open,
43.695,522.72,4621.96,1070.65,1.9,IDLE,open,
43.740,602.60,4625.22,1071.30,3.7,IDLE,open,
43.786,419.23,4628.97,1073.05,5.5,IDLE,open,
43.837,605.37,4638.11,1079.10,3.9,IDLE,open,
43.883,356.05,4183.71,732.29,11.2,IDLE,open,
43.929,911.69,3870.49,1288.17,326.5,PULSE,open,
43.976,551.67,3637.25,1997.97,266.2,PULSE,open,
44.024,897.14,1980.96,1676.89,94.4,PULSE,open,
44.075,609.34,1798.54,1266.95,64.7,PULSE,open,
44.122,1019.16,1988.80,1466.82,147.4,PULSE,open,
44.165,956.23,2392.33,1957.18,244.1,PULSE,open,
44.210,1022.68,2680.49,2157.42,280.2,PULSE,open,
44.260,1311.03,2921.03,2639.93,318.3,PULSE,open,
44.314,1173.46,3170.64,3109.56,303.9,PULSE,open,
44.354,1572.19,2711.18,3502.04,244.0,PULSE,open,
44.401,1289.61,1926.36,3574.70,178.3,PULSE,open,
44.444,1722.68,1497.50,2858.56,133.9,PULSE,open,
44.493,1308.96,1067.21,2219.56,91.4,PULSE,open,
44.536,1743.18,731.81,1829.40,66.9,PULSE,open,
44.587,1404.33,644.19,1560.51,45.7,PULSE,open,
44.630,1692.20,756.88,1564.60,34.2,PULSE,open,
44.678,1560.73,826.67,1544.94,24.2,PULSE,open,
44.730,1622.87,798.70,1552.15,9.1,REFRACTORY,close,close
44.773,1677.77,718.71,1555.91,5.2,REFRACTORY,close,
44.821,1527.51,612.05,1402.28,22.6,REFRACTORY,close,
44.866,1775.08,598.68,1338.00,35.7,REFRACTORY,close,
44.914,1459.78,1925.25,2208.03,44.9,REFRACTORY,close,
44.959,1882.09,1761.30,1674.19,55.2,REFRACTORY,close,
45.006,1475.70,1611.03,1433.44,61.7,REFRACTORY,close,
45.059,1967.85,1676.66,1478.93,67.1,REFRACTORY,close,
45.101,1551.30,2018.01,1941.88,69.5,REFRACTORY,close,
45.148,2120.77,2909.07,2814.69,79.5,REFRACTORY,close,
45.193,1846.56,3181.95,2758.80,81.2,REFRACTORY,close,
45.240,1847.26,3410.38,2538.30,83.3,REFRACTORY,close,
45.285,1834.37,3393.76,2259.52,85.3,REFRACTORY,close,
45.341,1747.07,3315.36,2014.27,89.3,REFRACTORY,close,
45.382,1765.32,3217.28,1777.21,90.4,REFRACTORY,close,
45.425,1601.99,3216.09,1662.44,89.5,REFRACTORY,close,
45.473,1840.19,3470.91,1590.88,89.9,REFRACTORY,close,
45.518,1407.61,3488.52,1558.47,89.0,REFRACTORY,close,
45.570,1814.31,3362.33,1526.66,86.2,REFRACTORY,close,
45.613,1568.73,3257.90,1485.12,80.2,REFRACTORY,close,
45.659,1754.12,3173.51,1355.15,73.8,REFRACTORY,close,
45.711,1630.38,3117.36,1211.22,67.0,REFRACTORY,close,
45.754,1699.14,3026.81,1036.81,56.7,REFRACTORY,close,
45.803,1662.60,3026.26,949.47,46.0,REFRACTORY,close,
45.848,1639.50,3063.88,936.12,37.4,REFRACTORY,close,
45.897,1598.36,3090.34,871.33,29.6,REFRACTORY,close,
45.941,1399.39,3121.86,879.78,23.2,REFRACTORY,close,
45.988,1527.36,3149.77,896.80,16.8,REFRACTORY,close,
46.038,1297.68,3186.05,929.47,10.7,REFRACTORY,close,
46.083,1547.49,3221.51,960.86,5.9,REFRACTORY,close,
46.131,1238.87,3303.52,1008.68,3.1,REFRACTORY,close,
46.176,1527.50,3317.40,1028.08,4.9,REFRACTORY,close,
46.224,1336.47,3339.22,1053.46,3.6,REFRACTORY,close,
46.271,1480.53,3362.30,1076.03,2.9,REFRACTORY,close,
46.316,1410.10,3395.63,1077.41,5.3,REFRACTORY,close,
46.366,1393.65,3407.89,1081.29,8.7,REFRACTORY,close,
46.409,1430.45,3405.29,1058.26,10.6,IDLE,close,
46.458,1307.99,3392.76,1000.01,13.4,IDLE,close,
46.517,1404.69,3392.96,947.85,14.6,IDLE,close,
46.553,1268.13,3412.84,922.48,15.1,IDLE,close,
46.611,1420.28,3455.41,857.36,19.2,IDLE,close,
46.644,1165.41,3494.37,829.62,20.4,IDLE,close,
46.695,1477.90,3569.09,792.70,20.6,IDLE,close,
46.738,1292.02,3685.93,765.29,23.0,IDLE,close,
46.786,1423.51,3831.67,742.06,23.1,IDLE,close,
46.831,1337.44,3984.10,741.02,24.8,IDLE,close,
46.881,1362.62,4128.44,744.71,25.6,IDLE,close,
46.925,1386.69,4127.26,691.97,23.8,IDLE,close,
46.972,1310.43,4109.27,665.11,24.2,IDLE,close,
47.033,1344.93,4112.07,654.00,23.7,IDLE,close,
47.068,1346.28,3237.98,722.78,67.4,PULSE,close,
47.113,1637.72,3300.28,1021.88,192.1,PULSE,close,
47.159,1280.06,2184.10,1204.72,130.5,PULSE,close,
47.208,1677.38,1790.98,665.56,49.0,PULSE,close,
47.254,1412.63,1737.84,787.01,85.7,PULSE,close,
47.300,1634.65,1803.42,935.55,77.1,PULSE,close,
47.361,1482.16,1785.75,919.55,73.5,PULSE,close,
47.401,1634.31,1843.92,1023.73,63.2,PULSE,close,
47.445,1606.99,1902.36,557.83,36.7,PULSE,close,
47.489,1499.97,1909.99,541.85,10.0,REFRACTORY,open,open
47.538,1661.17,1915.74,560.12,8.9,REFRACTORY,open,
47.583,1433.43,1871.73,587.20,17.4,REFRACTORY,open,
47.629,1700.26,1898.15,571.04,20.2,REFRACTORY,open,
47.681,1410.12,1897.81,553.48,20.6,REFRACTORY,open,
47.774,1354.48,1924.98,529.90,19.2,REFRACTORY,open,
47.817,1698.02,1854.22,554.07,18.8,REFRACTORY,open,
47.866,1470.53,1844.27,558.92,17.4,REFRACTORY,open,
47.911,1693.76,1849.82,581.38,15.8,REFRACTORY,open,
47.959,1647.60,1911.48,557.79,15.6,REFRACTORY,open,
48.009,1368.53,1946.44,555.08,13.1,REFRACTORY,open,
48.051,1441.10,2111.28,829.74,14.7,REFRACTORY,open,
48.099,1291.49,2841.77,924.80,14.7,REFRACTORY,open,
48.145,1432.29,3192.42,620.81,12.1,REFRACTORY,open,
48.197,1223.53,3210.87,726.89,8.8,REFRACTORY,open,
48.239,1234.59,3422.76,858.90,7.4,REFRACTORY,open,
48.285,1060.56,3481.88,851.35,4.4,REFRACTORY,open,
48.338,953.12,3529.11,822.80,5.4,REFRACTORY,open,
48.378,809.96,3640.64,797.58,5.0,REFRACTORY,open,
48.427,732.28,4111.09,780.54,6.1,REFRACTORY,open,
48.472,675.52,4297.79,812.98,6.4,REFRACTORY,open,
48.521,581.53,4311.68,842.78,6.3,REFRACTORY,open,
48.566,718.81,3117.04,884.36,77.2,REFRACTORY,open,
48.612,782.72,3487.78,1476.58,329.5,REFRACTORY,open,
48.663,738.87,2090.56,1739.63,139.0,REFRACTORY,open,
48.721,772.09,1659.84,1138.98,47.3,REFRACTORY,open,
48.757,783.22,1789.70,1216.47,85.8,REFRACTORY,open,
48.815,1045.43,1977.49,1579.07,216.9,REFRACTORY,open,
48.852,1073.96,2299.01,1859.67,265.0,REFRACTORY,open,
48.893,1297.52,2586.68,2218.05,280.4,REFRACTORY,open,
48.958,1580.22,3099.74,2809.05,287.4,REFRACTORY,open,
48.995,1708.66,2841.96,3124.22,256.0,REFRACTORY,open,
49.047,1778.54,1910.94,3302.25,185.9,REFRACTORY,open,
49.083,1759.16,1576.20,2841.61,149.0,REFRACTORY,open,
49.142,1858.92,1195.47,2165.39,107.1,REFRACTORY,open,
49.177,1773.15,937.82,1774.76,85.7,REFRACTORY,open,
49.235,1868.82,746.14,1474.43,59.9,REFRACTORY,open,
49.270,1766.70,723.07,1381.56,47.4,REFRACTORY,open,
49.329,1801.87,723.56,1206.90,26.5,REFRACTORY,open,
49.366,1696.30,724.69,1364.05,13.8,REFRACTORY,open,
49.430,1740.60,746.61,1218.21,5.0,REFRACTORY,open,
49.464,1617.74,768.08,1334.84,13.0,REFRACTORY,open,
49.517,1618.42,722.95,1230.80,24.1,REFRACTORY,open,
49.557,1592.58,1102.80,1597.71,30.5,REFRACTORY,open,
49.612,1520.19,1843.45,1630.29,41.4,REFRACTORY,open,
49.650,1554.20,1570.20,1240.40,47.3,REFRACTORY,open,
49.701,1458.33,1424.96,1129.63,54.5,REFRACTORY,open,
49.739,1537.94,1672.00,1440.95,57.3,REFRACTORY,open,
49.796,1439.09,2499.63,2303.48,60.7,REFRACTORY,open,
49.836,1530.17,2981.61,2459.23,65.3,REFRACTORY,open,
49.889,1442.64,3136.22,2249.09,68.7,REFRACTORY,open,
49.938,1535.78,3155.50,2016.20,72.1,REFRACTORY,open,
49.975,1499.52,3137.54,1852.10,78.4,REFRACTORY,open,
50.028,1537.94,3067.09,1699.31,81.6,REFRACTORY,open,
50.079,1549.31,3040.80,1560.50,84.9,REFRACTORY,open,
50.115,1538.76,3133.94,1486.52,85.9,REFRACTORY,open,
50.170,1622.19,3456.35,1432.05,83.1,REFRACTORY,open,
50.211,1575.02,3402.30,1406.13,78.4,REFRACTORY,open,
50.262,1682.12,3238.28,1312.26,69.8,REFRACTORY,open,
50.308,1611.48,3140.08,1171.53,64.1,REFRACTORY,open,
50.355,1714.92,3060.89,1022.76,54.9,REFRACTORY,open,
50.406,1638.06,3051.39,972.84,50.7,REFRACTORY,open,
50.444,1727.25,3035.06,950.49,47.9,REFRACTORY,open,
50.497,1671.79,3067.37,1014.17,48.7,REFRACTORY,open,
50.535,1699.65,3079.10,1039.34,49.7,REFRACTORY,open,
50.590,1735.19,3105.83,1097.80,54.6,REFRACTORY,open,
50.633,1736.19,3124.74,1150.26,63.0,REFRACTORY,open,
50.679,1810.44,3153.81,1206.84,69.2,REFRACTORY,open,
50.729,1769.92,3186.68,1267.86,71.6,REFRACTORY,open,
50.772,1868.23,3207.53,1319.57,70.7,REFRACTORY,open,
50.821,1811.20,3239.77,1375.68,69.4,REFRACTORY,open,
50.865,1923.72,3262.42,1423.33,70.3,REFRACTORY,open,
50.913,1854.80,3292.73,1464.43,68.2,REFRACTORY,open,
50.963,1974.77,3356.18,1519.09,72.6,REFRACTORY,open,
51.019,1984.13,3468.15,1610.38,109.4,REFRACTORY,open,
51.059,2347.95,3901.17,2138.58,384.3,REFRACTORY,open,
51.099,2245.20,4224.15,2475.71,313.5,REFRACTORY,open,
51.147,2326.76,2711.49,2599.34,145.0,REFRACTORY,open,
51.193,2164.09,2274.86,2258.38,82.2,REFRACTORY,open,
51.241,2147.19,1891.66,1691.65,43.1,REFRACTORY,open,
51.287,2212.90,1857.35,1638.96,60.8,REFRACTORY,open,
51.333,2120.11,1987.87,1754.41,132.5,REFRACTORY,open,
51.383,2366.40,2262.01,1959.49,181.4,REFRACTORY,open,
51.427,2142.30,2495.92,2163.06,192.1,REFRACTORY,open,
51.476,2489.71,2528.50,2386.28,152.7,REFRACTORY,open,
51.520,2148.80,2048.55,2342.19,105.4,REFRACTORY,open,
51.571,2522.62,1663.29,1756.52,64.2,REFRACTORY,open,
51.615,2014.27,1424.67,1474.28,42.2,REFRACTORY,open,
51.662,2157.75,1350.79,1398.74,28.8,REFRACTORY,open,
51.714,1712.65,1322.51,1325.92,19.6,REFRACTORY,open,
51.753,1912.40,1311.05,1259.70,15.4,REFRACTORY,open,
51.806,1837.28,1321.92,1197.98,6.7,REFRACTORY,open,
51.848,1827.67,1386.38,1163.93,5.8,REFRACTORY,open,
51.899,1895.72,1382.98,1189.20,4.5,REFRACTORY,open,
51.945,1748.57,1340.03,1269.41,5.3,REFRACTORY,open,
51.992,1952.69,1459.93,1402.62,4.8,IDLE,open,
52.043,1689.07,2682.47,2063.94,10.6,IDLE,open,
52.086,2026.61,2456.10,1478.94,13.5,IDLE,open,
52.133,1604.05,2187.36,1045.35,16.0,IDLE,open,
52.179,1978.73,1986.71,864.09,23.0,IDLE,open,
52.226,1568.01,1920.91,801.90,22.4,IDLE,open,
52.272,1902.51,2017.52,1004.31,22.8,IDLE,open,
52.317,1750.90,2422.10,1465.87,20.1,IDLE,open,
52.369,1826.96,2663.26,1369.67,9.8,IDLE,open,
52.412,1823.49,2762.69,1182.45,5.3,IDLE,open,
52.460,1716.63,3007.01,975.66,19.1,IDLE,open,
52.505,1886.40,3173.08,861.25,30.0,IDLE,open,
52.554,1681.13,3512.46,815.81,35.9,IDLE,open,
52.598,2066.38,3817.25,827.41,41.6,PULSE,open,
52.645,1651.83,3741.39,797.05,44.3,PULSE,open,
52.738,1577.63,3703.87,745.06,38.7,PULSE,open,
52.805,1783.06,3708.42,680.86,34.1,PULSE,open,
52.844,1524.27,3715.31,634.59,30.5,PULSE,open,
52.884,1551.68,3707.02,610.55,26.8,PULSE,open,
52.924,1359.27,3709.41,594.09,25.9,PULSE,open,
52.988,1309.93,3698.26,589.23,23.1,REFRACTORY,open,open
53.025,1122.29,3713.84,595.24,21.1,REFRACTORY,open,
53.078,1080.23,3722.46,607.49,19.2,REFRACTORY,open,
53.118,1067.34,3722.86,616.54,16.1,REFRACTORY,open,
53.173,940.00,3745.36,600.33,14.6,REFRACTORY,open,
53.212,1033.20,3745.20,597.55,9.0,REFRACTORY,open,
53.265,784.98,3754.27,579.49,8.6,REFRACTORY,open,
53.304,972.69,3772.21,548.72,10.8,REFRACTORY,open,
53.358,718.47,3746.76,539.05,17.6,REFRACTORY,open,
53.399,934.75,3732.66,538.65,13.3,REFRACTORY,open,
53.450,743.12,3742.45,610.58,21.6,REFRACTORY,open,
53.487,878.76,3791.34,652.63,21.2,REFRACTORY,open,
53.550,807.17,3798.15,699.05,26.0,REFRACTORY,open,
53.591,976.22,3842.88,739.88,25.2,REFRACTORY,open,
53.630,1043.77,3847.78,732.87,23.5,REFRACTORY,open,
53.688,1094.32,3901.71,723.27,19.3,REFRACTORY,open,
53.727,1142.50,3984.75,715.45,18.1,REFRACTORY,open,
53.784,1046.24,4063.12,720.28,20.4,REFRACTORY,open,
53.823,1179.53,4125.77,733.78,20.0,REFRACTORY,open,
53.863,983.12,4145.41,746.21,25.5,REFRACTORY,open,
53.919,1157.46,4039.88,773.85,30.9,REFRACTORY,open,
53.959,1006.61,3948.95,774.10,33.9,REFRACTORY,open,
54.014,1127.20,3878.11,768.51,35.6,REFRACTORY,open,
54.052,1002.64,3864.24,767.39,35.7,REFRACTORY,open,
54.111,1092.07,3845.41,742.59,36.0,REFRACTORY,open,
54.151,1001.72,3848.56,726.01,35.3,REFRACTORY,open,
54.204,1027.30,3852.15,714.41,36.1,REFRACTORY,open,
54.247,998.03,3824.13,724.33,38.2,REFRACTORY,open,
54.284,897.89,3816.49,741.59,39.2,REFRACTORY,open,
54.339,1044.30,3788.71,765.18,43.0,REFRACTORY,open,
54.378,899.79,3768.41,776.41,46.3,REFRACTORY,open,
54.436,1102.98,3732.45,851.49,50.8,REFRACTORY,open,
54.476,932.84,3711.44,875.42,52.2,REFRACTORY,open,
54.524,1131.05,3673.36,907.69,55.6,REFRACTORY,open,
54.571,1075.97,3644.43,921.28,59.6,REFRACTORY,open,
54.620,1128.15,3611.82,944.52,64.1,REFRACTORY,open,
54.664,1269.83,3588.06,978.72,69.0,REFRACTORY,open,
54.711,1101.82,3538.87,1019.66,67.4,REFRACTORY,open,
54.762,1552.84,3931.71,1460.46,292.8,REFRACTORY,open,
54.805,1119.71,2576.17,1624.43,141.2,REFRACTORY,open,
54.856,1597.22,2366.87,1733.42,92.5,REFRACTORY,open,
54.911,1119.53,1972.63,1478.63,50.7,REFRACTORY,open,
54.950,1590.44,2028.64,1443.76,113.5,REFRACTORY,open,
54.990,1472.70,2355.10,1837.91,193.5,REFRACTORY,open,
55.041,1624.85,2720.64,2205.40,259.8,REFRACTORY,open,
55.092,1753.28,3201.27,2681.57,314.1,REFRACTORY,open,
55.131,1445.49,3440.03,2928.98,316.8,REFRACTORY,open,
55.183,1794.80,3526.69,3443.72,274.1,REFRACTORY,open,
55.225,1474.20,3104.21,3750.98,238.5,REFRACTORY,open,
55.277,1938.32,2532.61,3981.85,190.2,REFRACTORY,open,
55.321,1706.80,2021.12,3510.88,152.6,REFRACTORY,open,
55.369,1973.53,1741.05,2963.31,120.4,REFRACTORY,open,
55.419,1683.21,1511.96,2385.09,91.4,REFRACTORY,open,
55.459,1798.37,1224.62,2008.08,66.5,REFRACTORY,open,
55.510,1557.62,1023.66,1719.93,46.8,REFRACTORY,open,
55.551,1531.72,805.65,1740.65,36.8,REFRACTORY,open,
55.603,1284.27,773.22,1760.11,25.3,REFRACTORY,open,
55.657,1247.26,808.67,1777.03,19.6,REFRACTORY,open,
55.695,1265.96,946.24,1682.20,13.9,REFRACTORY,open,
55.747,1030.67,1956.45,2217.65,9.5,REFRACTORY,open,
55.785,1303.54,1695.15,1783.87,6.0,REFRACTORY,open,
55.840,1005.84,1575.26,1667.79,6.1,REFRACTORY,open,
55.884,1300.91,1511.61,1612.97,6.7,REFRACTORY,open,
55.933,1034.88,1773.98,1981.09,7.1,IDLE,open,
55.973,1232.09,2168.38,2551.17,4.9,IDLE,open,
56.024,1067.13,2817.84,2793.68,5.2,IDLE,open,
56.074,1253.14,3031.90,2509.96,5.9,IDLE,open,
56.118,1148.44,2930.96,2228.21,6.0,IDLE,open,
56.165,1178.68,2830.51,1895.13,5.4,IDLE,open,
56.207,1259.01,2774.72,1666.90,5.1,IDLE,open,
56.258,1042.51,2763.57,1401.02,7.2,IDLE,open,
56.305,1247.63,2967.50,1155.87,9.4,IDLE,open,
56.352,990.67,3171.33,990.47,12.0,IDLE,open,
56.403,1253.67,3362.36,874.33,13.9,IDLE,open,
56.444,1014.70,3609.64,810.16,14.7,IDLE,open,
56.499,1266.45,3878.42,776.45,13.9,IDLE,open,
56.538,1047.62,4064.98,766.07,15.0,IDLE,open,
56.591,1212.09,4289.62,798.61,14.9,IDLE,open,
56.647,1014.74,4388.33,872.71,15.1,IDLE,open,
56.690,1169.52,4410.63,838.84,15.3,IDLE,open,
56.735,1051.27,4375.00,799.40,17.8,IDLE,open,
56.775,1017.49,4379.26,794.63,16.7,IDLE,open,
56.825,1138.98,4373.56,792.97,16.1,IDLE,open,
56.868,935.91,4320.18,774.23,18.6,IDLE,open,
56.917,1172.40,4312.85,772.36,18.7,IDLE,open,
56.958,921.98,4319.10,780.73,18.2,IDLE,open,
57.008,1165.57,4308.81,778.89,18.1,IDLE,open,
57.059,939.92,4286.62,767.29,19.2,IDLE,open,
57.098,1085.32,4278.87,766.75,18.5,IDLE,open,
57.149,974.57,4276.00,766.79,18.3,IDLE,open,
57.194,1034.98,4265.52,774.22,17.4,IDLE,open,
57.242,1007.92,4170.81,749.33,22.3,IDLE,open,
57.288,975.04,4162.45,749.58,22.6,IDLE,open,
57.335,1097.68,4157.00,755.72,22.1,IDLE,open,
57.386,958.15,4150.42,765.18,22.3,IDLE,open,
57.429,1155.72,4132.39,762.43,23.6,IDLE,open,
57.477,908.20,4105.10,746.60,24.6,IDLE,open,
57.521,1097.82,4094.31,745.43,25.9,IDLE,open,
57.572,924.79,4086.30,732.43,24.9,IDLE,open,
57.617,1132.98,4092.25,732.80,24.5,IDLE,open,
57.664,953.36,4093.93,730.00,23.3,IDLE,open,
57.764,974.80,4095.69,725.51,24.6,IDLE,open,
57.819,1136.78,4094.56,720.75,24.6,IDLE,open,
57.867,994.06,4099.65,715.84,24.4,IDLE,open,
57.913,1106.11,4094.79,704.09,23.8,IDLE,open,
57.960,1096.50,4094.28,693.81,23.5,IDLE,open,
58.006,1080.14,4100.08,683.46,20.7,IDLE,open,
58.068,1090.28,4098.24,686.70,23.9,IDLE,open,
58.114,1136.83,4100.54,678.07,21.1,IDLE,open,
58.176,1039.34,4109.10,676.14,21.9,IDLE,open,
58.237,1296.93,4115.87,698.54,19.9,IDLE,open,
58.276,1107.05,4127.20,702.17,20.8,IDLE,open,
58.331,1440.34,3350.27,848.46,92.9,PULSE,open,
58.372,1540.11,3852.83,1365.11,345.0,PULSE,open,
58.412,1416.13,3418.09,1666.79,232.1,PULSE,open,
58.471,1719.34,2498.21,1930.55,121.1,PULSE,open,
58.510,1470.44,1883.71,1069.02,47.8,PULSE,open,
58.553,1896.62,1772.65,1010.22,36.2,PULSE,open,
58.597,1629.08,1891.08,1117.37,121.7,PULSE,open,
58.660,2094.94,2158.40,1428.60,179.6,PULSE,open,
58.706,1827.70,2370.26,1699.16,200.1,PULSE,open,
58.769,2199.26,2060.03,2019.76,168.9,PULSE,open,
58.812,1848.90,1562.90,1596.44,113.8,PULSE,open,
58.851,1940.67,1277.30,1123.39,78.9,PULSE,open,
58.894,1867.21,972.09,674.42,41.9,PULSE,open,
58.956,1880.03,1066.39,719.17,6.2,REFRACTORY,open,open
58.997,1884.79,993.60,674.92,12.9,REFRACTORY,open,
59.036,1646.06,1040.71,605.39,24.9,REFRACTORY,open,
59.096,1695.92,896.41,510.12,37.6,REFRACTORY,open,
59.145,1424.69,891.29,504.14,44.4,REFRACTORY,open,
59.194,1425.12,896.73,511.47,47.3,REFRACTORY,open,
59.231,1181.27,873.67,534.46,49.2,REFRACTORY,open,
59.281,1252.93,850.05,535.55,47.2,REFRACTORY,open,
59.317,1089.95,1210.81,831.52,46.8,REFRACTORY,open,
59.374,1128.76,2313.37,1479.06,44.8,REFRACTORY,open,
59.411,1000.14,2069.26,1119.99,42.8,REFRACTORY,open,
59.465,1014.61,1807.32,806.43,39.7,REFRACTORY,open,
59.518,917.81,1681.73,683.99,37.7,REFRACTORY,open,
59.558,917.55,1908.65,1038.54,33.9,REFRACTORY,open,
59.607,947.85,2558.19,1610.47,34.8,REFRACTORY,open,
59.656,842.81,2751.18,1526.45,36.5,REFRACTORY,open,
59.692,976.42,2845.21,1356.65,34.7,REFRACTORY,open,
59.746,816.30,2979.48,1094.16,36.9,REFRACTORY,open,
59.794,985.37,3009.30,924.60,42.1,REFRACTORY,open,
59.835,912.63,3273.67,821.46,46.4,REFRACTORY,open,
59.887,1026.01,3512.82,738.63,50.9,REFRACTORY,open,
59.935,915.56,3488.21,748.06,51.9,REFRACTORY,open,
59.981,1045.65,3487.72,806.39,51.0,REFRACTORY,open,
60.029,939.40,3539.11,878.50,47.5,REFRACTORY,open,
60.066,934.04,3582.72,865.05,45.2,REFRACTORY,open,
60.122,1000.13,3650.24,824.89,37.9,REFRACTORY,open,
60.169,955.65,3691.41,759.23,32.0,REFRACTORY,open,
60.215,1026.08,3755.27,694.39,25.8,REFRACTORY,open,
60.263,779.68,3791.90,668.18,21.5,REFRACTORY,open,
60.310,927.83,3784.31,657.79,16.2,REFRACTORY,open,
60.358,738.96,3777.27,655.18,14.2,REFRACTORY,open,
60.402,885.95,3762.07,647.90,12.3,REFRACTORY,open,
60.449,781.82,3727.27,635.56,15.5,REFRACTORY,open,
60.496,836.91,3703.92,631.67,15.5,REFRACTORY,open,
60.543,804.75,3656.42,634.78,19.4,REFRACTORY,open,
60.591,792.52,3598.98,639.17,25.7,REFRACTORY,open,
60.638,843.24,3545.14,661.03,34.2,REFRACTORY,open,
60.685,774.86,3511.86,691.90,43.7,REFRACTORY,open,
60.723,944.15,3512.92,735.04,46.8,REFRACTORY,open,
60.777,767.54,3524.94,804.37,50.6,REFRACTORY,open,
60.823,964.38,3545.98,889.37,56.8,REFRACTORY,open,
60.871,802.21,3562.38,959.93,56.8,REFRACTORY,open,
60.918,959.36,3569.29,1016.44,55.5,REFRACTORY,open,
60.964,841.83,3600.85,997.26,51.8,REFRACTORY,open,
61.013,941.95,3607.29,892.61,45.7,REFRACTORY,open,
61.050,913.62,3562.84,873.21,44.5,REFRACTORY,open,
61.103,909.14,3516.58,786.02,39.1,REFRACTORY,open,
61.150,934.59,3471.75,730.18,39.8,REFRACTORY,open,
61.196,877.98,3448.07,663.12,34.4,REFRACTORY,open,
61.244,1036.74,3447.59,600.40,30.4,REFRACTORY,open,
61.293,845.78,3454.97,552.79,27.2,REFRACTORY,open,
61.339,1041.61,3462.26,522.84,23.6,REFRACTORY,open,
61.387,842.24,3481.12,508.34,16.9,REFRACTORY,open,
61.430,999.78,3508.53,529.31,13.4,REFRACTORY,open,
61.477,822.28,3534.77,531.61,10.6,REFRACTORY,open,
61.523,955.90,3572.98,559.59,6.4,REFRACTORY,open,
61.572,880.73,3612.86,617.76,3.5,REFRACTORY,open,
61.620,950.89,3655.16,688.24,2.6,IDLE,open,
61.668,922.66,3696.49,753.39,3.7,IDLE,open,
61.713,872.01,3718.60,775.28,6.5,IDLE,open,
61.759,957.93,3742.55,806.87,7.9,IDLE,open,
61.806,803.49,3761.88,830.51,12.8,IDLE,open,
61.854,981.21,3743.17,794.82,16.9,IDLE,open,
61.904,784.98,3737.91,758.54,21.6,IDLE,open,
61.948,980.44,3761.89,742.87,24.6,IDLE,open,
61.998,771.10,3811.84,747.12,28.8,IDLE,open,
62.043,965.12,3831.92,751.64,32.5,IDLE,open,
62.083,833.96,3868.99,757.77,37.6,IDLE,open,
62.134,935.96,3859.65,805.66,42.7,PULSE,open,
62.179,892.53,3784.83,827.68,44.5,PULSE,open,
62.226,910.42,3663.52,883.44,51.1,PULSE,open,
62.274,972.75,3616.69,876.52,48.5,PULSE,open,
62.323,923.79,3577.99,867.02,52.7,PULSE,open,
62.368,1173.18,3548.52,863.01,56.1,PULSE,open,
62.413,855.18,3537.46,866.89,56.6,PULSE,open,
62.460,892.88,3528.31,870.04,56.6,PULSE,open,
62.506,777.76,3526.87,884.12,59.0,PULSE,open,
62.557,832.39,3493.96,898.10,56.1,PULSE,open,
62.603,823.31,3484.99,895.04,54.3,PULSE,open,
62.649,795.13,3458.06,845.47,50.7,PULSE,open,
62.697,727.80,3445.49,825.76,49.7,PULSE,open,
62.797,577.57,3435.65,838.50,49.5,PULSE,open,
62.831,526.14,3453.77,837.19,47.1,PULSE,open,
62.883,512.06,3467.33,832.26,43.9,PULSE,open,
62.930,463.33,3479.74,796.25,40.3,PULSE,open,
62.979,509.38,3491.94,818.34,40.4,PULSE,open,
63.027,510.85,3515.84,783.07,35.9,PULSE,open,
63.072,569.67,3543.02,776.86,32.9,PULSE,open,
63.119,553.75,3578.58,779.73,31.9,PULSE,open,
63.164,555.07,3604.94,742.76,26.9,PULSE,open,
63.211,562.71,3627.27,748.15,25.9,PULSE,open,
63.256,542.34,3626.13,741.47,23.2,REFRACTORY,open,open
63.305,561.50,3650.75,750.15,20.9,REFRACTORY,open,
63.352,531.50,3673.95,759.19,20.8,REFRACTORY,open,
63.398,561.65,3684.67,756.98,19.0,REFRACTORY,open,
63.443,526.43,3701.15,748.59,17.0,REFRACTORY,open,
63.489,527.13,3727.51,759.86,16.1,REFRACTORY,open,
63.539,519.82,3755.59,746.69,13.1,REFRACTORY,open,
