t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
21.206,961.94,6611.36,1490.67,53.7,REFRACTORY,open,
21.245,1007.19,6728.92,1539.07,43.0,REFRACTORY,open,
21.299,814.74,6916.41,1660.41,30.9,REFRACTORY,open,
21.340,737.90,7093.90,1805.66,17.7,REFRACTORY,open,
21.392,758.25,7382.08,2052.24,5.1,REFRACTORY,open,
21.441,715.24,7692.13,2347.55,8.5,REFRACTORY,open,
21.478,743.89,7872.28,2538.72,18.9,REFRACTORY,open,
21.534,686.11,7842.11,2713.84,34.7,REFRACTORY,open,
21.573,744.51,7831.83,2672.21,39.9,REFRACTORY,open,
21.626,685.18,7865.60,2415.55,42.2,REFRACTORY,open,
21.671,749.89,7895.21,2332.77,39.7,REFRACTORY,open,
21.717,680.25,7796.88,2247.50,41.6,REFRACTORY,open,
21.769,722.54,7719.77,2230.92,32.5,REFRACTORY,open,
21.812,684.06,7695.21,2255.36,32.9,REFRACTORY,open,
21.861,721.48,7667.49,2246.69,38.0,REFRACTORY,open,
21.905,724.90,7483.07,1882.52,49.7,REFRACTORY,open,
21.953,723.62,7329.68,1568.42,59.2,REFRACTORY,open,
21.999,774.58,7245.75,1457.28,69.1,REFRACTORY,open,
22.046,738.00,6893.83,1335.82,77.5,REFRACTORY,open,
22.095,811.55,6812.81,1334.38,72.8,REFRACTORY,open,
22.137,734.44,6867.37,1394.72,44.6,REFRACTORY,open,
22.186,795.88,7027.27,1558.01,21.0,REFRACTORY,open,
22.231,711.51,7228.77,1759.01,12.2,REFRACTORY,open,
22.276,795.28,7371.42,1967.22,27.8,REFRACTORY,open,
22.323,700.88,7393.07,2080.78,36.2,REFRACTORY,open,
22.369,780.76,7467.69,2207.31,28.9,REFRACTORY,open,
22.420,721.04,7590.62,2404.86,13.6,REFRACTORY,open,
22.469,765.77,7715.92,2662.07,10.6,REFRACTORY,open,
22.513,731.02,7759.91,2803.37,29.2,REFRACTORY,open,
22.558,726.16,7608.59,2290.81,44.7,REFRACTORY,open,
22.603,786.48,7417.68,1724.39,45.6,REFRACTORY,open,
22.650,1128.29,3725.20,1999.17,365.0,REFRACTORY,open,
22.698,1045.58,3132.52,2808.13,336.8,REFRACTORY,open,
22.749,1098.06,2689.41,1552.36,81.1,REFRACTORY,open,
22.794,1237.01,2544.18,1275.32,113.3,REFRACTORY,open,
22.839,1221.02,1591.83,1645.70,203.3,REFRACTORY,open,
22.885,1456.44,1314.12,2011.11,251.2,REFRACTORY,open,
22.931,1392.32,1375.69,2483.68,277.7,REFRACTORY,open,
22.992,1663.46,1241.02,3154.42,239.9,REFRACTORY,open,
23.030,1545.62,1130.59,3371.93,198.8,REFRACTORY,open,
23.084,1768.00,1086.04,1715.62,142.8,REFRACTORY,open,
23.121,1631.82,2039.22,1076.37,112.2,REFRACTORY,open,
23.180,1890.68,3410.27,1444.82,80.8,REFRACTORY,open,
23.219,1717.36,4430.91,1314.81,59.7,REFRACTORY,open,
23.273,1886.06,4839.86,1963.35,38.7,REFRACTORY,open,
23.314,1736.01,5276.52,2747.87,28.2,REFRACTORY,open,
23.365,1835.16,5771.18,2748.20,19.7,REFRACTORY,open,
23.406,1755.58,6142.50,2841.56,13.7,REFRACTORY,open,
23.459,1739.52,6500.93,2766.45,9.1,REFRACTORY,open,
23.501,1721.44,6955.42,2714.88,4.3,REFRACTORY,open,
23.555,1672.54,7580.26,2755.67,3.5,REFRACTORY,open,
23.596,1719.85,7898.63,2864.40,5.5,REFRACTORY,open,
23.637,1553.45,8107.97,3151.04,6.5,IDLE,open,
23.693,1659.70,8377.40,3171.88,6.3,IDLE,open,
23.734,1475.65,8570.67,3130.64,9.4,IDLE,open,
23.785,1638.71,8734.87,3149.51,8.5,IDLE,open,
23.823,1464.90,8714.90,3186.14,10.6,IDLE,open,
23.882,1620.14,8663.01,3227.51,11.2,IDLE,open,
23.922,1470.36,8685.04,3244.73,7.7,IDLE,open,
23.962,1519.73,8651.95,3234.59,13.2,IDLE,open,
24.022,1542.13,8626.63,3198.49,12.6,IDLE,open,
24.062,1618.33,8562.18,3165.22,14.2,IDLE,open,
24.114,1747.58,8452.36,3119.58,16.8,IDLE,open,
24.153,1650.97,8434.59,3093.87,14.3,IDLE,open,
24.209,1727.96,8438.93,3080.19,9.6,IDLE,open,
24.247,1589.96,8454.45,3077.75,9.0,IDLE,open,
24.300,1717.73,8473.77,3078.89,7.3,IDLE,open,
24.338,1523.73,8501.89,3089.28,7.9,IDLE,open,
24.394,1662.87,8525.36,3093.96,10.8,IDLE,open,
24.433,1489.18,8417.51,3074.12,15.8,IDLE,open,
24.492,1562.62,8193.25,3004.85,23.1,IDLE,open,
24.530,1470.30,8014.52,2778.89,28.6,IDLE,open,
24.582,1450.66,7899.96,2620.83,34.0,IDLE,open,
24.626,1429.79,7897.20,2605.82,29.8,IDLE,open,
24.671,1729.05,3614.41,1772.83,323.8,PULSE,open,
24.719,1707.62,3885.19,2791.98,393.7,PULSE,open,
24.766,1762.45,2172.74,3172.55,218.8,PULSE,open,
24.815,1718.08,2487.03,1738.75,58.1,PULSE,open,
24.856,1674.15,2097.75,1382.63,125.2,PULSE,open,
24.909,1976.62,1286.02,1768.40,205.6,PULSE,open,
25.025,2058.32,1193.94,3191.18,299.0,PULSE,open,
25.064,2131.23,1188.75,3590.56,259.7,PULSE,open,
25.104,2323.61,988.78,3831.28,202.7,PULSE,open,
25.147,2050.93,1817.19,1850.80,144.6,PULSE,open,
25.187,2270.97,3241.55,1240.69,89.7,PULSE,open,
25.238,2031.81,4139.20,2017.41,35.2,PULSE,open,
25.287,2225.96,4704.99,1843.64,9.6,REFRACTORY,open,
25.331,2038.75,5207.07,2699.79,20.7,REFRACTORY,open,
25.372,2095.85,5557.84,3361.17,37.4,REFRACTORY,open,
25.423,2218.75,5877.51,3345.02,48.4,REFRACTORY,open,
25.463,2045.10,6150.43,3131.71,56.4,REFRACTORY,open,
25.515,2382.09,6294.26,2879.94,61.6,REFRACTORY,open,
25.558,2116.53,6457.50,2503.71,66.7,REFRACTORY,open,
25.609,2403.37,6647.65,2091.87,70.7,REFRACTORY,open,
25.655,2156.77,7003.64,1614.02,72.2,REFRACTORY,open,
25.702,2397.40,6886.74,1435.49,71.1,REFRACTORY,open,
25.752,2203.03,6801.21,1387.93,71.2,REFRACTORY,open,
25.793,2390.48,6777.58,1348.54,72.5,REFRACTORY,open,
25.848,2268.96,6818.81,1359.67,73.2,REFRACTORY,open,
25.893,2409.76,6852.72,1433.70,74.1,REFRACTORY,open,
25.938,2402.02,6839.98,1486.26,74.8,REFRACTORY,open,
25.984,2337.40,6794.67,1483.60,76.5,REFRACTORY,open,
26.030,2496.27,6755.28,1459.62,79.9,REFRACTORY,open,
26.079,2257.65,6736.87,1499.88,79.1,REFRACTORY,open,
26.127,2534.47,6719.79,1508.92,77.9,REFRACTORY,open,
26.166,2249.37,6698.91,1513.87,77.0,REFRACTORY,open,
26.224,2511.32,6718.05,1567.86,64.1,REFRACTORY,open,
26.269,2287.14,6818.69,1680.78,45.7,REFRACTORY,open,
26.311,2493.14,6946.90,1773.62,30.6,REFRACTORY,open,
26.369,2301.89,7215.10,2001.91,9.2,REFRACTORY,open,
26.411,2452.63,7417.05,2163.74,19.7,REFRACTORY,open,
26.455,2395.48,7534.04,2268.19,39.0,REFRACTORY,open,
26.511,2460.65,7199.52,2229.61,63.2,REFRACTORY,open,
26.553,2503.45,6984.82,1905.56,78.9,REFRACTORY,open,
26.593,2337.85,6910.29,1679.79,86.8,REFRACTORY,open,
26.647,2607.01,6740.26,1478.11,87.9,REFRACTORY,open,
26.688,2312.98,6602.75,1316.82,79.2,REFRACTORY,open,
26.732,2279.77,6532.94,1250.25,62.3,REFRACTORY,open,
26.780,2061.76,6602.65,1331.67,35.4,REFRACTORY,open,
26.823,2232.37,6804.22,1538.01,13.3,REFRACTORY,open,
26.872,1978.55,7072.80,1736.48,18.8,REFRACTORY,open,
26.916,2036.38,7037.16,1851.05,45.9,REFRACTORY,open,
26.963,1813.80,6870.20,1852.52,68.4,REFRACTORY,open,
27.011,1825.68,6720.90,1737.89,85.1,REFRACTORY,open,
27.059,1677.32,6674.47,1747.96,95.9,REFRACTORY,open,
27.107,1693.19,6473.91,1531.90,101.4,REFRACTORY,open,
27.153,1664.68,6094.96,1311.22,108.5,REFRACTORY,open,
27.211,1689.48,5787.48,1091.38,112.9,REFRACTORY,open,
27.251,1694.29,5531.85,1016.95,118.6,REFRACTORY,open,
27.295,1605.27,5365.41,1027.54,126.0,REFRACTORY,open,
27.341,1806.90,5292.87,1028.78,130.7,REFRACTORY,open,
27.397,1678.78,5307.20,1165.46,131.4,REFRACTORY,open,
27.439,1906.69,5331.65,1256.08,130.3,REFRACTORY,open,
27.482,1808.53,5389.02,1286.15,121.6,REFRACTORY,open,
27.539,1962.54,5453.74,1311.33,111.5,REFRACTORY,open,
27.580,1869.27,5553.35,1314.04,98.7,REFRACTORY,open,
27.637,2009.55,5712.95,1318.36,83.1,REFRACTORY,open,
27.678,1915.07,5820.63,1335.38,74.3,REFRACTORY,open,
27.718,1989.24,5949.66,1367.11,66.4,REFRACTORY,open,
27.761,2004.72,6126.75,1477.54,61.9,REFRACTORY,open,
27.824,2033.99,6330.98,1576.98,56.4,REFRACTORY,open,
27.865,2015.77,6470.19,1620.58,48.9,REFRACTORY,open,
27.906,1915.43,6588.84,1673.70,44.1,REFRACTORY,open,
27.961,2073.08,6788.06,1727.27,44.6,REFRACTORY,open,
28.001,1882.77,6963.11,1797.30,38.3,REFRACTORY,open,
28.041,2059.73,7196.97,1909.09,35.6,REFRACTORY,open,
28.101,1902.93,7473.30,2121.76,37.1,REFRACTORY,open,
28.143,1983.03,7550.42,2271.78,34.0,REFRACTORY,open,
28.184,1708.08,7682.97,2358.40,23.2,REFRACTORY,open,
28.242,1750.83,7841.21,2499.08,11.6,REFRACTORY,open,
28.282,1689.89,7976.26,2580.70,6.6,REFRACTORY,open,
28.335,1693.88,8175.17,2674.34,8.6,REFRACTORY,open,
28.377,1687.64,8214.30,2742.98,18.4,REFRACTORY,open,
28.419,1576.76,8222.74,2737.34,27.3,REFRACTORY,open,
28.477,1754.10,7887.81,2228.36,41.9,REFRACTORY,open,
28.519,1632.90,7632.30,1992.32,49.8,REFRACTORY,open,
28.564,1874.09,7439.97,1835.07,55.9,REFRACTORY,open,
28.608,1689.30,7299.90,1759.80,58.5,REFRACTORY,open,
28.661,2061.24,6991.15,1581.72,64.7,REFRACTORY,open,
28.701,1834.25,6860.10,1500.59,71.0,REFRACTORY,open,
28.755,1730.53,6802.01,1412.61,73.5,REFRACTORY,open,
28.796,1614.33,6752.91,1332.66,76.0,REFRACTORY,open,
28.852,1642.91,6683.59,1205.46,81.4,REFRACTORY,open,
28.891,1685.08,6680.09,1188.29,81.9,REFRACTORY,open,
28.946,1550.24,6695.01,1265.62,83.1,REFRACTORY,open,
28.989,1575.89,6627.57,1292.33,84.9,REFRACTORY,open,
29.028,1368.32,6546.87,1317.31,79.0,REFRACTORY,open,
29.082,1807.65,4367.48,2081.74,429.8,REFRACTORY,open,
29.121,1524.21,4613.29,3303.16,461.8,REFRACTORY,open,
29.178,1684.27,2092.57,2780.63,143.2,REFRACTORY,open,
29.219,1456.59,2443.01,2377.43,63.3,REFRACTORY,open,
29.271,1602.10,1854.27,2210.74,141.8,REFRACTORY,open,
29.313,1731.58,1147.92,2548.13,214.4,REFRACTORY,open,
29.360,1810.32,1192.90,3121.01,294.1,REFRACTORY,open,
29.403,2332.72,1148.03,4011.01,375.5,REFRACTORY,open,
29.461,2248.39,1203.86,5018.80,379.2,REFRACTORY,open,
29.505,2598.45,923.68,5742.90,328.4,REFRACTORY,open,
29.554,2360.30,1552.14,5977.75,263.2,REFRACTORY,open,
29.598,2784.00,2702.46,4026.14,200.8,REFRACTORY,open,
29.641,2454.47,3412.53,3413.71,151.5,REFRACTORY,open,
29.695,2817.37,3279.82,2815.75,116.0,REFRACTORY,open,
29.735,2529.66,3644.12,3142.38,89.8,REFRACTORY,open,
29.783,2692.74,4092.60,3808.84,67.1,REFRACTORY,open,
29.831,2594.09,4616.91,3283.66,46.4,REFRACTORY,open,
29.870,2515.99,5159.94,2956.06,35.7,REFRACTORY,open,
29.973,2232.24,5947.84,2740.88,15.1,REFRACTORY,open,
30.012,2481.59,6234.41,2851.21,9.8,REFRACTORY,open,
30.063,2120.75,6710.18,2664.10,6.9,REFRACTORY,open,
30.111,2422.25,7387.37,2660.44,6.5,REFRACTORY,open,
30.151,2126.61,7777.02,2753.00,6.2,REFRACTORY,open,
30.201,2347.96,8028.79,2997.07,6.0,REFRACTORY,open,
30.252,2074.46,8257.75,3173.49,8.8,IDLE,open,
30.291,2195.75,8437.93,3138.55,8.1,IDLE,open,
30.342,2184.46,8653.03,3122.42,8.4,IDLE,open,
30.389,2150.20,8498.05,3126.40,16.3,IDLE,open,
30.436,2297.05,8180.54,3023.96,23.8,IDLE,open,
30.482,2149.66,7962.62,2774.80,32.4,IDLE,open,
30.532,2351.82,7797.04,2546.98,38.7,IDLE,open,
30.581,1967.24,7744.49,2448.65,40.5,PULSE,open,
30.622,2415.07,7740.08,2400.97,34.9,PULSE,open,
30.670,1892.85,7752.34,2369.93,30.8,PULSE,open,
30.718,2347.48,7799.78,2376.26,21.1,REFRACTORY,open,
30.766,1951.72,7884.54,2422.43,11.4,REFRACTORY,open,
30.809,2243.55,8002.08,2504.35,3.6,REFRACTORY,open,
30.856,2066.94,8092.41,2566.11,10.8,REFRACTORY,open,
30.904,2196.48,8175.37,2646.90,13.8,REFRACTORY,open,
30.959,2172.42,8275.30,2785.47,10.7,REFRACTORY,open,
30.998,2114.09,8379.66,2936.72,7.9,REFRACTORY,open,
31.043,2226.18,8492.25,3033.17,3.9,REFRACTORY,open,
31.093,1955.74,8609.58,3070.89,7.1,REFRACTORY,open,
31.136,2234.42,8486.82,3081.06,16.1,REFRACTORY,open,
31.183,1844.18,7943.37,2728.84,31.5,REFRACTORY,open,
31.232,2180.17,7551.59,2328.39,44.3,REFRACTORY,open,
31.281,1799.26,7240.71,1942.57,56.0,REFRACTORY,open,
31.324,2091.58,6954.21,1705.57,65.7,REFRACTORY,open,
31.370,1914.45,6674.02,1467.95,76.6,REFRACTORY,open,
31.419,1976.67,6553.29,1356.41,84.9,REFRACTORY,open,
31.466,1966.05,6305.06,1235.56,92.3,REFRACTORY,open,
31.511,1876.38,6178.72,1156.49,96.0,REFRACTORY,open,
31.566,1992.50,6126.49,1084.64,97.3,REFRACTORY,open,
31.612,1844.50,6102.29,1015.10,94.4,REFRACTORY,open,
31.651,2045.63,6140.38,999.43,90.5,REFRACTORY,open,
31.699,1712.58,6159.06,1081.28,85.8,REFRACTORY,open,
31.746,2167.05,4948.21,1201.46,118.7,REFRACTORY,open,
31.790,2013.72,4133.03,2054.85,353.5,REFRACTORY,open,
31.837,2144.55,3052.24,1790.64,189.6,REFRACTORY,open,
31.886,2098.79,3637.01,1797.98,38.6,REFRACTORY,open,
31.934,2084.08,4122.82,1993.29,30.2,REFRACTORY,open,
31.994,1963.47,4777.99,2338.29,12.2,REFRACTORY,open,
32.033,2051.37,4827.13,2356.68,38.7,REFRACTORY,open,
32.074,2189.99,4877.58,2023.31,70.3,REFRACTORY,open,
32.132,2062.64,4668.06,1849.17,83.0,REFRACTORY,open,
32.173,2208.44,4587.56,1843.12,76.1,REFRACTORY,open,
32.215,1980.55,4780.43,1999.16,59.6,REFRACTORY,open,
32.274,2207.98,5920.19,2399.78,38.9,REFRACTORY,open,
32.314,1971.10,6649.74,1950.38,24.9,REFRACTORY,open,
32.354,2224.86,7158.63,1796.47,16.1,REFRACTORY,open,
32.413,2050.51,7327.38,1991.82,6.0,REFRACTORY,open,
32.453,2311.51,7432.31,2146.54,7.2,REFRACTORY,open,
32.507,2309.56,7636.96,2346.35,7.3,REFRACTORY,open,
32.548,2463.92,7930.35,2753.20,8.0,REFRACTORY,open,
32.590,2508.83,8108.21,3038.20,7.0,REFRACTORY,open,
32.649,2500.79,8229.46,3220.81,12.8,IDLE,open,
32.690,2498.06,8360.49,3154.04,15.0,IDLE,open,
32.730,2350.66,8497.86,3083.49,16.8,IDLE,open,
32.791,2443.50,8328.62,3048.18,20.5,IDLE,open,
32.852,2404.97,8166.64,2949.10,25.9,IDLE,open,
32.894,2428.43,8074.64,2809.38,28.2,IDLE,open,
32.932,2256.80,7965.72,2640.34,31.6,IDLE,open,
32.991,2404.08,7760.18,2326.38,39.2,IDLE,open,
33.029,2213.16,7628.68,2126.18,44.6,PULSE,open,
33.087,2405.98,7425.16,1808.14,53.4,PULSE,open,
33.127,2143.49,7363.67,1698.70,56.6,PULSE,open,
33.166,1911.25,7336.58,1642.91,57.7,PULSE,open,
33.225,1981.55,7177.42,1494.44,63.8,PULSE,open,
33.264,1856.31,7094.40,1421.84,65.5,PULSE,open,
33.318,1986.83,6947.38,1322.83,72.8,PULSE,open,
33.359,1776.41,6929.53,1345.75,66.6,PULSE,open,
33.412,1798.65,6921.88,1400.56,64.7,PULSE,open,
33.451,1582.07,6939.81,1457.91,63.1,PULSE,open,
33.504,1448.61,7002.78,1563.77,58.3,PULSE,open,
33.545,1312.78,7052.61,1651.12,58.9,PULSE,open,
33.591,1107.34,7117.81,1724.83,54.4,PULSE,open,
33.645,1127.75,7161.30,1737.62,54.5,PULSE,open,
33.686,924.29,7197.87,1769.90,51.5,PULSE,open,
33.741,1060.37,7279.82,1821.96,49.4,PULSE,open,
33.780,852.09,7363.56,1914.52,49.2,PULSE,open,
33.837,1032.59,7443.13,1947.40,46.6,PULSE,open,
33.877,826.68,7503.88,1996.45,43.6,PULSE,open,
33.932,1009.13,7528.41,2049.36,41.4,PULSE,open,
33.974,851.35,7554.41,2101.72,38.7,PULSE,open,
34.014,945.66,7606.10,2135.70,38.3,PULSE,open,
34.070,862.38,7660.28,2205.48,32.1,PULSE,open,
34.111,932.19,7707.18,2247.30,32.5,PULSE,open,
34.161,921.21,7806.09,2306.19,28.4,PULSE,open,
34.200,816.77,7856.49,2361.84,27.1,PULSE,open,
34.252,995.45,7953.33,2441.52,21.5,REFRACTORY,open,open
34.292,905.16,5451.16,1281.17,83.2,REFRACTORY,open,
34.347,1116.22,4055.50,927.49,163.7,REFRACTORY,open,
34.387,950.53,4389.78,878.16,57.7,REFRACTORY,open,
34.444,1197.72,4760.36,574.69,83.9,REFRACTORY,open,
34.499,1050.13,4826.31,438.94,94.3,REFRACTORY,open,
34.541,1264.17,4846.93,434.63,91.8,REFRACTORY,open,
34.591,1048.14,4871.66,414.91,78.9,REFRACTORY,open,
34.638,1277.12,4920.48,431.40,61.7,REFRACTORY,open,
34.678,1034.31,5148.77,599.10,39.1,REFRACTORY,open,
34.719,1186.71,5347.73,791.71,22.8,REFRACTORY,open,
34.771,1048.87,5789.02,1309.80,11.6,REFRACTORY,open,
34.809,1041.93,6517.43,2189.13,7.4,REFRACTORY,open,
34.862,1136.58,7491.07,2138.33,4.8,REFRACTORY,open,
34.902,995.53,7774.83,2434.49,6.8,REFRACTORY,open,
35.004,975.76,8070.21,2992.59,9.3,REFRACTORY,open,
35.045,1200.86,8161.00,3201.29,10.1,REFRACTORY,open,
35.102,957.73,8344.66,3198.51,12.7,REFRACTORY,open,
35.143,1219.42,8537.06,3120.00,13.0,REFRACTORY,open,
35.181,1051.79,8568.26,3099.85,14.6,REFRACTORY,open,
35.239,1226.70,8525.84,3130.94,14.7,REFRACTORY,open,
35.277,1138.65,8497.79,3119.06,15.5,REFRACTORY,open,
35.329,1151.66,8476.33,3082.08,15.0,REFRACTORY,open,
35.377,1120.36,8381.03,3037.98,17.8,REFRACTORY,open,
35.426,1051.08,8371.23,3005.06,15.1,REFRACTORY,open,
35.466,1158.41,8362.90,2983.82,16.5,REFRACTORY,open,
35.519,937.03,8360.80,2953.24,16.4,REFRACTORY,open,
35.561,1115.56,8358.53,2934.53,17.2,REFRACTORY,open,
35.610,825.71,8212.61,2904.00,21.2,REFRACTORY,open,
35.657,1030.72,8209.91,2879.21,19.7,REFRACTORY,open,
35.704,778.01,8219.48,2860.05,19.8,REFRACTORY,open,
35.754,945.44,8236.67,2846.91,18.2,REFRACTORY,open,
35.791,813.64,8235.18,2830.63,21.4,REFRACTORY,open,
35.845,669.48,8257.60,2818.97,17.0,REFRACTORY,open,
35.886,503.14,8268.82,2821.75,16.5,REFRACTORY,open,
35.938,625.66,8305.36,2828.57,12.9,REFRACTORY,open,
35.984,526.52,8349.89,2857.22,7.7,IDLE,open,
36.030,564.09,8417.33,2896.85,4.6,IDLE,open,
36.079,528.35,8481.71,2936.72,10.6,IDLE,open,
36.123,440.46,8419.61,2946.97,18.5,IDLE,open,
36.170,500.53,8236.83,2871.62,23.9,IDLE,open,
36.216,355.70,7888.33,2507.20,33.3,IDLE,open,
36.265,479.47,7740.02,2349.00,40.6,PULSE,open,
36.308,326.71,7681.49,2300.58,41.8,PULSE,open,
36.361,493.44,7585.23,2173.19,45.0,PULSE,open,
36.406,371.76,7289.49,1719.44,45.7,PULSE,open,
36.450,827.23,3673.85,1858.35,334.5,PULSE,open,
36.498,602.59,3061.66,2518.90,284.0,PULSE,open,
36.544,842.78,2779.24,1242.68,142.4,PULSE,open,
36.587,665.00,3241.97,1359.75,37.3,PULSE,open,
36.637,833.17,3007.52,945.42,110.8,PULSE,open,
36.682,926.37,1936.77,1289.45,202.4,PULSE,open,
36.732,1013.06,1755.89,1783.74,241.5,PULSE,open,
36.776,1240.67,1734.92,2144.58,237.4,PULSE,open,
36.823,1112.06,1631.48,2549.18,228.5,PULSE,open,
36.883,1360.84,1550.09,2500.86,177.8,PULSE,open,
36.922,1225.98,2468.89,1126.75,132.7,PULSE,open,
36.979,1545.76,3610.52,819.13,81.9,PULSE,open,
37.017,1347.47,4556.32,1217.13,46.9,PULSE,open,
37.060,1652.75,4936.43,1131.27,12.5,REFRACTORY,open,open
37.116,1364.73,5547.30,2070.62,17.8,REFRACTORY,open,
37.156,1587.65,5937.59,2752.80,38.4,REFRACTORY,open,
37.208,1454.70,6264.25,2797.62,61.1,REFRACTORY,open,
37.245,1501.06,6289.40,2688.46,71.6,REFRACTORY,open,
37.304,1507.73,6119.84,2499.97,86.4,REFRACTORY,open,
37.342,1470.76,6165.60,2254.66,92.6,REFRACTORY,open,
37.386,1696.32,6340.58,1754.04,97.1,REFRACTORY,open,
37.443,1530.40,6225.70,1257.19,101.9,REFRACTORY,open,
37.496,1684.69,5919.11,1069.00,105.1,REFRACTORY,open,
37.535,1491.21,5838.40,1017.56,105.1,REFRACTORY,open,
37.574,1804.83,5787.57,983.29,106.6,REFRACTORY,open,
37.639,1559.03,5789.04,996.66,106.5,REFRACTORY,open,
37.685,1876.18,5788.97,1196.21,104.8,REFRACTORY,open,
37.723,1642.64,5808.98,1275.92,101.7,REFRACTORY,open,
37.763,1813.18,5851.79,1352.45,99.8,REFRACTORY,open,
37.821,1751.91,5879.15,1488.59,101.5,REFRACTORY,open,
37.861,1782.08,5891.97,1529.59,98.9,REFRACTORY,open,
37.915,1844.95,5900.96,1586.17,100.3,REFRACTORY,open,
37.958,1818.31,5893.04,1627.81,102.0,REFRACTORY,open,
37.997,2031.43,5896.23,1572.65,96.5,REFRACTORY,open,
38.052,1795.91,5968.70,1550.57,82.7,REFRACTORY,open,
38.091,2078.67,6093.30,1535.85,66.6,REFRACTORY,open,
38.149,1760.89,6325.69,1586.40,46.3,REFRACTORY,open,
38.188,1870.99,6567.49,1654.35,29.7,REFRACTORY,open,
38.242,1451.43,6931.39,1844.65,13.6,REFRACTORY,open,
38.281,1737.17,7185.00,2036.22,6.1,REFRACTORY,open,
38.334,1537.45,7446.49,2247.11,9.3,REFRACTORY,open,
38.373,1530.56,7668.84,2421.65,9.4,REFRACTORY,open,
38.425,1433.65,7890.56,2619.11,22.3,REFRACTORY,open,
38.466,1437.17,7918.05,2758.55,29.0,REFRACTORY,open,
38.519,1386.87,7778.87,2648.91,41.2,REFRACTORY,open,
38.559,1324.87,7675.46,2119.23,50.0,REFRACTORY,open,
38.616,1389.85,7066.68,1610.91,68.0,REFRACTORY,open,
38.659,1290.13,6781.00,1414.33,76.6,REFRACTORY,open,
38.697,1444.15,6684.08,1367.21,79.5,REFRACTORY,open,
38.751,1278.00,6705.47,1365.40,71.5,REFRACTORY,open,
38.803,1477.03,6694.09,1324.81,74.7,REFRACTORY,open,
38.841,1355.13,6623.66,1245.58,79.9,REFRACTORY,open,
38.895,1527.85,6293.70,1079.58,89.0,REFRACTORY,open,
38.935,1461.85,6137.40,1035.14,96.6,REFRACTORY,open,
38.986,1586.10,5841.07,1051.84,106.2,REFRACTORY,open,
39.026,1556.41,5762.37,1079.57,110.0,REFRACTORY,open,
39.079,1595.50,5764.19,1147.59,105.1,REFRACTORY,open,
39.129,1637.94,5817.34,1192.70,96.2,REFRACTORY,open,
39.166,1563.94,5900.82,1221.57,84.0,REFRACTORY,open,
39.221,1734.72,6018.72,1233.32,66.0,REFRACTORY,open,
39.263,1562.49,6168.76,1260.25,53.5,REFRACTORY,open,
39.313,1963.07,4353.15,1414.45,153.5,REFRACTORY,open,
39.361,2030.75,4438.77,2701.39,489.1,REFRACTORY,open,
39.407,2268.74,4865.42,3973.26,444.6,REFRACTORY,open,
39.455,2378.32,4329.24,4691.83,341.1,REFRACTORY,open,
39.495,2347.89,2653.64,4940.71,232.0,REFRACTORY,open,
39.547,2424.61,2947.96,3473.80,61.4,REFRACTORY,open,
39.589,2404.66,3232.68,3204.99,67.9,REFRACTORY,open,
39.639,2632.21,1545.81,3306.42,210.7,REFRACTORY,open,
39.685,2626.85,1318.42,3713.77,303.5,REFRACTORY,open,
39.733,2939.80,1227.05,4414.21,318.2,REFRACTORY,open,
39.783,2851.42,1584.11,5407.55,287.7,REFRACTORY,open,
39.825,3121.95,3014.53,5271.69,247.8,REFRACTORY,open,
39.876,2981.72,3199.65,3552.37,202.8,REFRACTORY,open,
39.917,3170.74,3155.38,2408.22,175.3,REFRACTORY,open,
40.015,3232.23,3563.93,1849.99,116.2,REFRACTORY,open,
40.062,3281.55,3682.28,1750.81,98.6,REFRACTORY,open,
40.110,3272.02,4283.63,2655.71,84.4,REFRACTORY,open,
40.153,3363.83,4795.81,2382.99,74.6,REFRACTORY,open,
40.201,3331.23,5161.32,2118.84,69.4,REFRACTORY,open,
40.250,3486.54,5346.43,1951.62,68.2,REFRACTORY,open,
40.295,3390.65,5510.01,1893.87,69.7,REFRACTORY,open,
40.346,3625.18,5741.30,1895.21,70.7,REFRACTORY,open,
40.388,3514.91,5957.72,1768.98,72.2,REFRACTORY,open,
40.442,3726.94,6195.53,1638.62,70.3,REFRACTORY,open,
40.485,3561.78,6449.78,1581.55,65.4,REFRACTORY,open,
40.533,3351.65,6673.64,1604.08,62.1,REFRACTORY,open,
40.572,3368.62,6871.10,1682.61,62.5,REFRACTORY,open,
40.627,3280.32,7029.35,1779.63,56.3,REFRACTORY,open,
40.670,3508.01,7077.86,1806.37,51.8,REFRACTORY,open,
40.720,2944.66,7169.28,1849.08,42.0,REFRACTORY,open,
40.769,2897.66,7319.71,1972.67,30.2,REFRACTORY,open,
40.811,2463.09,7480.74,2107.86,18.6,REFRACTORY,open,
40.862,2529.26,7751.35,2326.87,8.9,REFRACTORY,open,
40.901,2323.19,7887.33,2483.22,7.3,REFRACTORY,open,
40.953,2304.68,8055.46,2653.74,8.7,REFRACTORY,open,
41.006,2169.83,8141.81,2826.20,17.1,REFRACTORY,open,
41.045,2086.78,8180.43,2919.24,19.9,REFRACTORY,open,
41.097,2263.46,8216.87,2964.75,21.9,IDLE,open,
41.138,2139.48,8265.87,2971.47,19.2,IDLE,open,
