t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
21.920,101.58,2312.88,1290.62,11.6,IDLE,close,
21.965,112.14,2298.35,1289.19,12.6,IDLE,close,
22.017,100.77,2295.36,1285.92,14.5,IDLE,close,
22.056,108.67,2295.47,1288.69,18.0,IDLE,close,
22.111,113.01,2286.58,1286.85,21.3,IDLE,close,
22.153,121.70,2273.83,1296.23,24.5,IDLE,close,
22.200,133.27,2263.28,1296.00,25.3,IDLE,close,
22.246,135.12,2271.27,1303.98,25.0,IDLE,close,
22.291,141.96,2273.77,1309.12,23.9,IDLE,close,
22.337,142.91,2268.57,1313.71,25.0,IDLE,close,
22.384,147.42,2272.74,1310.67,20.9,IDLE,close,
22.434,143.51,2273.46,1305.04,17.0,IDLE,close,
22.477,140.70,2284.03,1265.25,10.8,IDLE,close,
22.525,137.64,2290.72,1251.87,6.3,IDLE,close,
22.572,124.65,2299.42,1238.54,3.3,IDLE,close,
22.618,129.94,2302.89,1231.74,4.0,IDLE,close,
22.665,121.36,2293.71,1215.96,8.2,IDLE,close,
22.709,131.41,2261.49,1198.97,13.7,IDLE,close,
22.773,117.62,2257.60,1203.86,18.6,IDLE,close,
22.808,137.46,2232.85,1196.32,21.5,IDLE,close,
22.869,137.05,2238.90,1220.35,24.9,IDLE,close,
22.904,149.82,2236.03,1215.31,27.8,IDLE,close,
22.958,157.17,2230.39,1223.88,30.7,IDLE,close,
22.997,174.30,2239.74,1225.85,32.8,IDLE,close,
23.050,184.20,2220.07,1223.09,34.4,IDLE,close,
23.087,188.09,2213.78,1226.41,34.8,IDLE,close,
23.145,199.75,2200.40,1219.03,34.2,IDLE,close,
23.184,199.62,2198.71,1220.30,34.4,IDLE,close,
23.236,214.51,2177.96,1212.35,32.4,IDLE,close,
23.281,214.06,2181.14,1244.42,34.2,IDLE,close,
23.328,223.72,2170.90,1275.58,35.4,IDLE,close,
23.376,233.32,2153.70,1268.58,32.7,IDLE,close,
23.482,247.72,2146.43,1245.07,31.3,IDLE,close,
23.526,252.75,2146.10,1227.29,30.4,IDLE,close,
23.575,256.63,2139.54,1205.22,27.4,IDLE,close,
23.619,259.68,2136.71,1187.75,27.6,IDLE,close,
23.665,262.95,2132.05,1166.44,24.8,IDLE,close,
23.712,262.23,2133.11,1151.04,22.9,IDLE,close,
23.767,255.82,2136.12,1130.92,17.2,IDLE,close,
23.805,246.56,2143.40,1102.80,16.8,IDLE,close,
23.853,222.59,2143.93,1016.02,11.8,IDLE,close,
23.899,219.95,2153.77,982.56,8.6,IDLE,close,
23.946,206.28,2172.54,975.64,6.5,IDLE,close,
23.993,219.13,2194.77,962.64,7.8,IDLE,close,
24.041,208.81,2202.25,953.10,8.4,IDLE,close,
24.094,216.30,2194.92,945.22,8.5,IDLE,close,
24.134,211.74,2188.44,943.04,8.6,IDLE,close,
24.182,215.77,2175.08,942.48,8.8,IDLE,close,
24.228,211.87,2159.44,940.48,8.8,IDLE,close,
24.275,205.07,2148.74,942.68,7.8,IDLE,close,
24.321,218.45,2139.78,939.24,8.5,IDLE,close,
24.368,206.48,2131.31,977.04,7.8,IDLE,close,
24.423,223.30,2116.98,973.84,10.0,IDLE,close,
24.460,210.79,2108.19,974.01,11.8,IDLE,close,
24.509,221.44,2118.46,968.81,8.9,IDLE,close,
24.554,214.07,2118.73,952.12,8.8,IDLE,close,
24.601,220.93,2120.11,938.44,7.3,IDLE,close,
24.647,218.31,2126.26,916.96,8.0,IDLE,close,
24.694,217.22,2149.41,901.90,6.9,IDLE,close,
24.754,206.30,2191.18,892.22,7.5,IDLE,close,
24.789,203.64,2214.11,880.86,8.5,IDLE,close,
24.851,205.05,2262.23,881.19,8.4,IDLE,close,
24.887,205.71,2314.14,890.56,9.4,IDLE,close,
24.938,212.96,2368.28,919.36,9.9,IDLE,close,
24.985,207.42,2404.95,946.14,8.3,IDLE,close,
25.022,207.89,2398.01,949.60,7.8,IDLE,close,
25.079,205.86,2408.53,949.71,7.6,IDLE,close,
25.124,205.44,2402.14,942.23,9.0,IDLE,close,
25.176,193.88,2391.92,941.28,9.0,IDLE,close,
25.211,192.27,2398.51,942.85,10.7,IDLE,close,
25.264,193.32,2397.76,941.67,10.2,IDLE,close,
25.309,190.74,2390.52,940.01,10.8,IDLE,close,
25.357,189.69,2372.10,933.11,10.3,IDLE,close,
25.404,189.05,2370.72,928.19,9.0,IDLE,close,
25.449,195.61,2410.45,952.49,9.0,IDLE,close,
25.501,197.32,2406.21,950.84,8.1,IDLE,close,
25.542,202.46,2406.90,944.24,9.5,IDLE,close,
25.589,198.26,2401.19,950.39,9.8,IDLE,close,
25.633,203.37,2399.48,966.90,7.3,IDLE,close,
25.681,185.68,2407.06,1012.66,4.9,IDLE,close,
25.729,189.81,2430.24,1124.58,4.1,IDLE,close,
25.773,190.08,2455.28,1154.32,6.2,IDLE,close,
25.824,187.25,2544.31,1293.71,3.8,IDLE,close,
25.874,187.77,2547.95,1325.57,3.5,IDLE,close,
25.923,181.43,2536.22,1324.19,3.8,IDLE,close,
25.969,189.51,2534.89,1321.41,3.4,IDLE,close,
26.020,179.03,2534.33,1317.83,3.7,IDLE,close,
26.058,197.87,2547.89,1325.34,4.8,IDLE,close,
26.113,178.82,2539.16,1318.10,5.4,IDLE,close,
26.152,193.35,2538.08,1316.13,5.9,IDLE,close,
26.207,169.50,2559.75,1322.81,7.3,IDLE,close,
26.258,179.02,2556.47,1316.15,8.1,IDLE,close,
26.294,157.51,2530.81,1291.12,8.3,IDLE,close,
26.335,161.22,2548.69,1295.55,9.2,IDLE,close,
26.391,147.14,2536.80,1282.86,9.6,IDLE,close,
26.437,153.20,2544.09,1298.43,10.0,IDLE,close,
26.485,152.27,2549.96,1347.60,8.7,IDLE,close,
26.529,153.28,2555.77,1348.93,8.4,IDLE,close,
26.581,164.81,2559.10,1346.81,7.3,IDLE,close,
26.616,147.31,2562.15,1340.08,6.9,IDLE,close,
26.663,160.71,2564.31,1341.46,5.0,IDLE,close,
26.713,159.03,2567.56,1345.24,5.0,IDLE,close,
26.758,198.12,2566.06,1347.39,5.3,IDLE,close,
26.810,202.73,2566.58,1348.92,4.7,IDLE,close,
26.857,208.95,2567.99,1345.51,5.3,IDLE,close,
26.909,199.46,2569.69,1351.42,3.3,IDLE,close,
26.955,200.43,2577.71,1349.89,4.6,IDLE,close,
27.001,195.85,2579.21,1348.43,3.1,IDLE,close,
27.049,189.96,2582.82,1348.04,4.0,IDLE,close,
27.087,192.26,2582.88,1351.12,5.8,IDLE,close,
27.137,167.27,2578.42,1350.47,5.5,IDLE,close,
27.183,180.57,2567.43,1340.41,6.0,IDLE,close,
27.232,152.64,2570.31,1332.34,7.1,IDLE,close,
27.274,162.07,2585.53,1347.55,7.6,IDLE,close,
27.322,150.06,2593.10,1349.91,7.7,IDLE,close,
27.373,149.00,2595.57,1361.44,8.3,IDLE,close,
27.420,135.80,2594.35,1370.11,9.2,IDLE,close,
27.474,135.19,2593.91,1362.33,9.3,IDLE,close,
27.511,146.86,2593.42,1358.69,9.7,IDLE,close,
27.560,116.41,2597.51,1356.55,8.9,IDLE,close,
27.606,125.46,2605.52,1399.50,8.0,IDLE,close,
27.653,110.71,2615.85,1397.33,7.5,IDLE,close,
27.703,109.29,2619.55,1396.19,7.1,IDLE,close,
27.750,101.85,2617.97,1395.51,6.4,IDLE,close,
27.798,98.26,2619.50,1395.81,4.6,IDLE,close,
27.845,98.09,2597.43,1388.53,4.2,IDLE,close,
27.890,114.62,2597.91,1378.89,4.2,IDLE,close,
27.940,102.35,2602.14,1377.30,2.4,IDLE,close,
27.978,107.87,2608.06,1375.67,2.7,IDLE,close,
28.027,104.12,2605.92,1373.50,4.0,IDLE,close,
28.075,112.31,2610.06,1371.83,3.2,IDLE,close,
28.122,102.44,2611.11,1369.91,4.3,IDLE,close,
28.172,110.97,2609.08,1378.29,4.4,IDLE,close,
28.218,101.30,2606.25,1375.45,4.7,IDLE,close,
28.262,110.37,2616.17,1372.32,5.9,IDLE,close,
28.313,110.38,2610.91,1370.20,6.9,IDLE,close,
28.356,104.33,2598.85,1369.55,7.9,IDLE,close,
28.463,104.12,2609.51,1387.22,9.0,IDLE,close,
28.510,109.62,2610.42,1410.53,9.0,IDLE,close,
28.565,103.72,2617.56,1407.73,9.1,IDLE,close,
28.603,113.37,2609.78,1407.35,8.0,IDLE,close,
28.650,106.52,2611.33,1403.04,8.8,IDLE,close,
28.698,113.13,2613.95,1398.89,8.1,IDLE,close,
28.743,104.00,2611.29,1396.49,7.5,IDLE,close,
28.790,114.88,2605.36,1392.23,7.7,IDLE,close,
28.837,116.65,2622.36,1382.55,7.2,IDLE,close,
28.890,114.45,2597.58,1385.31,5.6,IDLE,close,
28.930,111.64,2622.50,1393.76,5.4,IDLE,close,
28.980,110.65,2621.40,1391.92,5.5,IDLE,close,
29.023,106.61,2601.54,1380.27,5.4,IDLE,close,
29.071,105.85,2603.85,1368.49,5.9,IDLE,close,
29.119,111.13,2603.53,1369.19,7.1,IDLE,close,
29.166,104.59,2590.69,1366.79,5.8,IDLE,close,
29.219,112.38,2599.22,1368.07,4.5,IDLE,close,
29.260,109.65,2599.47,1363.37,3.3,IDLE,close,
29.304,124.45,2603.30,1368.08,4.1,IDLE,close,
29.352,106.07,2600.04,1366.30,5.8,IDLE,close,
29.398,111.38,2603.77,1357.06,7.4,IDLE,close,
29.445,108.61,2610.91,1354.63,7.9,IDLE,close,
29.493,113.61,2611.68,1383.58,8.3,IDLE,close,
29.545,100.45,2611.76,1373.67,8.8,IDLE,close,
29.585,110.73,2614.77,1404.49,9.3,IDLE,close,
29.632,118.33,2620.33,1402.47,8.8,IDLE,close,
29.678,110.49,2615.58,1403.87,9.8,IDLE,close,
29.725,114.28,2607.00,1399.52,9.6,IDLE,close,
29.785,110.54,2612.32,1396.49,7.3,IDLE,close,
29.821,119.89,2626.49,1395.78,6.5,IDLE,close,
29.871,116.09,2628.79,1396.11,4.9,IDLE,close,
29.924,121.95,2615.59,1389.11,4.7,IDLE,close,
29.960,111.97,2609.03,1398.30,4.4,IDLE,close,
30.016,122.46,2612.16,1397.80,4.0,IDLE,close,
30.054,120.35,2606.42,1383.57,4.8,IDLE,close,
30.109,121.39,2603.41,1381.55,4.8,IDLE,close,
30.146,111.67,2592.22,1382.43,5.2,IDLE,close,
30.205,111.76,2593.51,1376.11,3.5,IDLE,close,
30.244,116.85,2599.36,1365.28,5.3,IDLE,close,
30.305,108.15,2588.08,1375.31,5.7,IDLE,close,
30.341,119.52,2603.09,1371.70,4.9,IDLE,close,
30.391,107.15,2603.56,1370.64,6.2,IDLE,close,
30.429,102.48,2599.59,1376.83,6.3,IDLE,close,
30.484,112.06,2608.29,1366.34,8.0,IDLE,close,
30.524,107.91,2591.62,1380.65,8.1,IDLE,close,
30.576,106.85,2595.42,1391.18,8.9,IDLE,close,
30.630,102.19,2595.50,1393.34,8.3,IDLE,close,
30.668,112.34,2591.44,1391.27,7.7,IDLE,close,
30.716,100.96,2588.69,1391.40,8.1,IDLE,close,
30.760,111.30,2586.80,1389.72,7.6,IDLE,close,
30.807,104.01,2588.07,1386.94,8.2,IDLE,close,
30.853,119.45,2599.08,1384.81,6.2,IDLE,close,
30.898,107.70,2602.61,1389.27,5.6,IDLE,close,
30.951,119.93,2599.27,1388.91,5.5,IDLE,close,
31.005,108.62,2589.70,1380.05,10.0,IDLE,close,
31.043,108.77,2599.25,1375.13,9.7,IDLE,close,
31.100,115.06,2509.55,1375.88,13.1,IDLE,close,
31.138,114.19,2485.05,1378.31,13.3,IDLE,close,
31.193,122.35,2374.78,1390.56,16.8,IDLE,close,
31.231,119.73,2309.32,1383.09,19.6,IDLE,close,
31.276,234.13,2154.03,1503.62,83.4,PULSE,close,
31.330,341.46,2347.33,1743.85,255.0,PULSE,close,
31.384,346.53,1766.20,1838.98,146.8,PULSE,close,
31.430,409.35,1484.32,1406.33,60.1,PULSE,close,
31.474,459.93,1486.78,1382.43,131.6,PULSE,close,
31.524,592.40,1595.91,1423.90,189.6,PULSE,close,
31.570,647.02,1764.57,1574.65,226.2,PULSE,close,
31.613,752.11,1847.30,1562.55,206.1,PULSE,close,
31.657,765.60,1437.71,1640.90,158.2,PULSE,close,
31.709,814.15,1167.32,1666.93,108.0,PULSE,close,
31.753,807.11,872.26,928.11,63.5,PULSE,close,
31.797,810.17,819.43,624.96,33.7,PULSE,close,
31.847,757.56,804.89,430.40,11.2,REFRACTORY,open,open
31.891,742.38,772.01,350.69,7.5,REFRACTORY,open,
31.937,793.37,734.96,343.62,13.3,REFRACTORY,open,
31.982,740.72,671.63,369.22,20.9,REFRACTORY,open,
32.030,807.35,646.89,397.94,25.6,REFRACTORY,open,
32.077,765.51,644.60,421.90,30.3,REFRACTORY,open,
32.121,816.85,646.30,442.67,31.8,REFRACTORY,open,
32.167,798.33,650.92,482.63,32.5,REFRACTORY,open,
32.211,822.63,693.63,529.50,32.5,REFRACTORY,open,
32.259,827.11,766.37,535.77,33.5,REFRACTORY,open,
32.305,831.88,784.18,555.67,32.5,REFRACTORY,open,
32.354,854.25,764.02,535.96,33.2,REFRACTORY,open,
32.399,836.34,714.62,470.68,34.6,REFRACTORY,open,
32.445,872.36,715.68,473.90,34.0,REFRACTORY,open,
32.494,858.56,720.35,490.10,35.1,REFRACTORY,open,
32.539,896.60,709.07,540.17,36.3,REFRACTORY,open,
32.583,876.75,699.72,580.05,37.1,REFRACTORY,open,
32.644,921.65,740.91,548.90,39.6,REFRACTORY,open,
32.687,905.75,723.71,616.71,38.4,REFRACTORY,open,
32.733,948.20,731.54,633.52,37.4,REFRACTORY,open,
32.778,928.05,743.43,632.11,37.2,REFRACTORY,open,
32.823,958.68,798.77,579.38,35.9,REFRACTORY,open,
32.869,950.07,871.95,554.89,35.1,REFRACTORY,open,
32.914,964.63,869.98,526.14,32.3,REFRACTORY,open,
32.960,973.63,806.18,552.98,27.7,REFRACTORY,open,
33.010,945.92,806.51,447.52,19.2,REFRACTORY,open,
33.055,908.05,805.94,393.48,10.6,REFRACTORY,open,
33.106,880.08,842.21,398.95,4.6,REFRACTORY,open,
33.157,905.04,890.63,412.53,5.5,REFRACTORY,open,
33.203,880.67,910.07,484.41,12.7,REFRACTORY,open,
33.246,901.18,1246.55,956.76,20.2,REFRACTORY,open,
33.288,907.78,2197.56,1285.68,25.9,REFRACTORY,open,
33.337,916.60,1980.73,1086.63,32.8,REFRACTORY,open,
33.395,930.47,1888.38,934.26,35.2,REFRACTORY,open,
33.503,953.89,2889.01,1688.02,37.2,REFRACTORY,open,
33.551,969.60,2721.48,1506.08,33.9,REFRACTORY,open,
33.599,977.31,2515.59,1319.58,33.4,REFRACTORY,open,
33.643,980.19,2346.04,1188.51,27.0,REFRACTORY,open,
33.689,988.86,2232.62,1119.03,20.8,REFRACTORY,open,
33.733,996.69,2162.73,1099.84,14.9,REFRACTORY,open,
33.776,979.28,2137.49,1045.34,7.9,REFRACTORY,open,
33.820,943.27,2148.67,1044.12,3.4,REFRACTORY,open,
33.862,976.15,2159.94,1025.33,6.1,REFRACTORY,open,
33.906,953.22,2144.09,1022.10,12.3,REFRACTORY,open,
33.949,955.12,2182.12,1021.08,18.8,IDLE,open,
33.993,979.20,2249.16,1030.41,23.0,IDLE,open,
34.043,976.01,2326.12,1045.52,27.3,IDLE,open,
34.088,1011.17,2342.72,1049.10,29.5,IDLE,open,
34.141,981.08,2343.63,1049.80,29.7,IDLE,open,
34.186,1038.67,2350.47,1044.68,30.2,IDLE,open,
34.231,1003.51,2346.29,1042.84,31.5,IDLE,open,
34.276,1056.69,2344.04,1033.12,31.4,IDLE,open,
34.327,1027.74,2334.55,1023.41,28.3,IDLE,open,
34.367,1043.97,2322.29,1018.88,27.7,IDLE,open,
34.412,1063.62,2308.76,1018.58,26.0,IDLE,open,
34.473,1074.35,2285.25,1016.22,21.5,IDLE,open,
34.511,1069.02,2281.55,1027.42,18.2,IDLE,open,
34.568,1045.20,2269.68,1026.72,15.9,IDLE,open,
34.606,1061.94,2260.05,1042.44,14.4,IDLE,open,
34.648,1050.86,2246.03,1044.16,15.1,IDLE,open,
34.704,1065.01,2230.74,1054.65,14.3,IDLE,open,
34.744,1047.42,2213.41,1058.94,13.2,IDLE,open,
34.796,1060.13,2204.15,1032.97,12.1,IDLE,open,
34.843,977.27,2198.16,1006.53,8.7,IDLE,open,
34.889,1031.92,2193.62,1009.61,5.8,IDLE,open,
34.929,983.42,2193.96,1020.90,5.5,IDLE,open,
34.984,1016.46,2187.61,1029.60,5.3,IDLE,open,
35.035,974.23,2203.08,1030.14,4.8,IDLE,open,
35.073,1002.73,2227.92,1043.28,4.7,IDLE,open,
35.121,1006.24,2223.99,1029.32,4.6,IDLE,open,
35.168,1014.35,2223.02,1002.36,4.4,IDLE,open,
35.213,1030.84,2270.07,989.27,5.4,IDLE,open,
35.260,1020.36,2376.11,983.14,5.5,IDLE,open,
35.307,1052.16,2364.01,1007.71,7.2,IDLE,open,
35.352,947.52,2343.02,999.12,8.4,IDLE,open,
35.405,809.17,2319.70,994.65,7.3,IDLE,open,
35.445,799.85,2295.57,981.77,9.0,IDLE,open,
35.511,758.93,2262.40,978.34,9.2,IDLE,open,
35.549,682.31,2241.16,967.99,8.7,IDLE,open,
35.587,609.56,2225.54,964.69,8.2,IDLE,open,
35.633,504.92,2213.87,959.95,8.4,IDLE,open,
35.692,414.57,2198.78,994.81,6.6,IDLE,open,
35.729,362.35,2198.55,986.90,5.5,IDLE,open,
35.785,330.43,2212.67,977.28,4.7,IDLE,open,
35.823,320.02,2204.20,961.23,3.9,IDLE,open,
35.877,320.96,2202.29,945.51,3.6,IDLE,open,
35.913,336.19,2244.25,948.11,3.2,IDLE,open,
35.969,362.09,2330.59,937.05,1.9,IDLE,open,
36.015,375.58,2403.12,943.97,2.8,IDLE,open,
36.054,362.71,2439.46,970.18,3.5,IDLE,open,
36.106,366.04,2445.16,973.91,3.0,IDLE,open,
36.160,347.17,2472.58,979.59,4.9,IDLE,open,
36.197,349.13,2478.53,990.61,5.7,IDLE,open,
36.246,329.68,2473.41,994.01,6.3,IDLE,open,
36.293,328.42,2463.42,989.96,6.7,IDLE,open,
36.341,309.06,2456.33,991.36,8.0,IDLE,open,
36.389,298.44,2450.20,1001.06,7.2,IDLE,open,
36.434,292.25,2443.68,1062.78,8.5,IDLE,open,
36.488,281.40,2452.25,1148.62,9.7,IDLE,open,
36.524,278.31,2478.63,1210.77,10.6,IDLE,open,
36.573,269.75,2476.55,1228.46,11.3,IDLE,open,
36.619,266.13,2479.57,1247.16,12.5,IDLE,open,
36.667,249.71,2455.80,1263.97,14.2,IDLE,open,
36.713,250.82,2377.25,1298.97,16.9,IDLE,open,
36.757,236.78,2337.76,1341.91,19.3,IDLE,open,
36.809,240.77,2301.97,1394.93,20.7,IDLE,open,
36.866,225.81,2261.67,1455.71,23.8,IDLE,open,
36.925,233.73,2237.27,1444.34,24.9,IDLE,open,
36.962,222.71,2226.02,1430.17,26.2,IDLE,open,
37.026,236.19,2224.47,1422.60,24.3,IDLE,open,
37.060,234.65,2217.74,1416.15,24.6,IDLE,open,
37.112,257.37,2213.38,1411.05,24.5,IDLE,open,
37.153,243.33,2219.70,1408.40,22.3,IDLE,open,
37.207,262.40,2206.80,1390.96,21.6,IDLE,open,
37.244,264.23,2220.90,1410.91,19.6,IDLE,open,
37.298,257.41,2223.14,1377.65,15.6,IDLE,open,
37.342,252.05,2223.62,1351.79,13.1,IDLE,open,
37.393,240.50,2238.67,1333.64,10.4,IDLE,open,
37.439,216.60,2238.93,1308.18,9.3,IDLE,open,
37.480,211.79,2245.13,1301.60,8.6,IDLE,open,
37.534,182.99,2252.67,1290.58,7.4,IDLE,open,
37.573,188.08,2260.81,1283.63,8.2,IDLE,open,
37.627,171.83,2248.70,1273.61,13.2,IDLE,open,
37.663,169.70,2236.68,1268.32,14.3,IDLE,open,
37.716,171.16,2228.36,1258.35,15.5,IDLE,open,
37.766,177.35,2212.84,1257.10,19.7,IDLE,open,
37.812,198.49,2217.66,1266.34,24.8,IDLE,open,
37.856,194.83,2214.43,1265.23,24.8,IDLE,open,
37.907,229.05,2209.11,1266.97,26.1,IDLE,open,
37.956,224.97,2203.09,1267.64,26.5,IDLE,open,
38.003,235.36,2192.34,1263.32,24.4,IDLE,open,
38.047,228.52,2191.51,1261.46,21.2,IDLE,open,
38.090,217.40,2197.47,1245.90,14.7,IDLE,open,
38.139,204.35,2210.72,1190.14,7.9,IDLE,open,
38.195,180.94,2226.33,1174.44,5.3,IDLE,open,
38.231,183.72,2233.40,1150.43,7.2,IDLE,open,
38.277,175.36,2249.14,1136.53,10.6,IDLE,open,
38.327,165.66,2262.09,1123.43,12.5,IDLE,open,
38.373,159.14,2257.51,1114.56,14.9,IDLE,open,
38.477,147.49,2254.53,1102.98,15.5,IDLE,open,
38.525,146.77,2265.23,1090.53,10.3,IDLE,open,
38.577,131.29,2275.10,1078.28,6.8,IDLE,open,
38.626,135.10,2300.06,1065.77,5.9,IDLE,open,
38.684,129.73,2333.12,1056.63,10.5,IDLE,open,
38.731,141.84,2304.14,1061.10,21.8,IDLE,open,
38.762,143.01,2300.63,1075.47,27.9,IDLE,open,
38.815,157.69,2294.39,1090.23,31.6,IDLE,open,
38.859,174.99,2287.81,1114.46,36.9,IDLE,open,
38.901,187.57,2277.98,1135.65,39.1,IDLE,open,
38.947,200.98,2260.37,1151.54,38.7,IDLE,open,
39.006,216.93,2231.70,1144.02,36.4,IDLE,open,
39.039,227.46,2218.14,1138.83,34.9,IDLE,open,
39.093,231.42,2183.13,1122.91,31.8,IDLE,open,
39.141,245.33,2156.83,1136.19,28.0,IDLE,open,
39.188,237.98,2144.50,1126.50,23.1,IDLE,open,
39.226,242.51,2134.28,1149.04,17.2,IDLE,open,
39.279,234.27,2134.25,1119.82,14.5,IDLE,open,
39.333,233.54,2136.91,1109.30,14.5,IDLE,open,
39.366,243.02,2133.03,1099.36,14.6,IDLE,open,
39.423,225.93,2137.55,1086.37,14.5,IDLE,open,
39.466,239.54,2142.59,1075.38,14.8,IDLE,open,
39.513,225.47,2145.85,1066.25,15.7,IDLE,open,
39.558,236.49,2145.75,1055.15,15.2,IDLE,open,
39.605,226.28,2161.07,1043.22,15.6,IDLE,open,
39.656,243.27,2161.10,1034.05,15.4,IDLE,open,
39.697,239.01,2155.85,1027.74,15.6,IDLE,open,
39.742,232.16,2153.20,996.37,12.9,IDLE,open,
39.789,235.94,2151.29,969.19,11.8,IDLE,open,
39.835,213.85,2150.73,959.08,7.3,IDLE,open,
39.883,236.13,2154.10,951.40,3.9,IDLE,open,
39.929,210.78,2154.06,952.68,2.1,IDLE,open,
39.982,231.88,2151.94,965.26,3.4,IDLE,open,
40.023,206.47,2154.48,986.75,5.7,IDLE,open,
40.070,225.24,2160.39,1000.62,8.5,IDLE,open,
40.117,211.40,2161.93,1004.15,11.9,IDLE,open,
40.164,233.49,2145.17,1002.94,16.7,IDLE,open,
40.214,229.59,2135.15,1001.81,18.9,IDLE,open,
40.256,239.83,2120.50,999.80,22.7,IDLE,open,
40.311,248.35,2127.21,1003.57,23.1,IDLE,open,
40.350,255.04,2110.33,1012.45,25.3,IDLE,open,
40.398,269.43,2106.56,1022.24,25.6,IDLE,open,
40.458,284.67,2111.14,1031.09,25.8,IDLE,open,
40.491,295.62,2100.59,1057.00,27.1,IDLE,open,
40.550,283.59,2105.89,1057.13,27.3,IDLE,open,
40.596,310.12,2106.57,1064.60,28.6,IDLE,open,
40.646,297.30,2108.35,1073.26,28.8,IDLE,open,
40.693,327.99,2151.29,1066.39,28.8,IDLE,open,
40.741,315.83,2290.44,1074.68,27.9,IDLE,open,
40.773,342.65,2357.02,1117.18,28.1,IDLE,open,
40.829,323.33,2339.35,1112.15,24.6,IDLE,open,
40.875,349.54,2315.22,1110.82,23.4,IDLE,open,
40.922,332.89,2299.81,1124.10,22.2,IDLE,open,
40.972,344.52,2275.98,1127.49,20.3,IDLE,open,
41.014,325.60,2254.84,1125.93,21.3,IDLE,open,
41.066,319.63,2236.05,1144.90,16.8,IDLE,open,
41.107,324.80,2214.06,1159.68,17.7,IDLE,open,
41.154,283.38,2204.42,1157.95,15.6,IDLE,open,
41.196,284.96,2198.10,1166.69,11.5,IDLE,open,
41.246,264.76,2196.42,1162.19,13.2,IDLE,open,
41.293,268.68,2203.01,1136.26,10.4,IDLE,open,
41.339,241.92,2212.06,1136.44,10.5,IDLE,open,
41.390,263.68,2214.20,1119.97,8.7,IDLE,open,
41.431,246.41,2222.38,1116.03,9.3,IDLE,open,
41.478,258.08,2229.06,1111.85,8.7,IDLE,open,
41.524,249.83,2230.91,1108.01,9.3,IDLE,open,
41.571,253.22,2233.78,1100.38,9.2,IDLE,open,
41.620,254.36,2231.39,1093.13,7.3,IDLE,open,
41.665,243.99,2227.17,1085.25,7.3,IDLE,open,
41.716,249.53,2226.89,1081.62,6.4,IDLE,open,
41.757,232.17,2232.52,1076.22,5.2,IDLE,open,
41.804,255.93,2245.79,1067.06,2.6,IDLE,open,
41.850,220.00,2249.19,1057.32,4.4,IDLE,open,
41.911,237.06,2240.26,1036.91,5.1,IDLE,open,
41.950,208.54,2243.09,1028.36,3.6,IDLE,open,
42.001,230.23,2244.73,1006.29,1.7,IDLE,open,
42.053,200.03,2241.77,999.07,2.6,IDLE,open,
42.097,213.48,2251.22,984.35,4.4,IDLE,open,
42.150,199.05,2289.90,974.51,4.1,IDLE,open,
42.184,197.32,2312.41,975.12,4.5,IDLE,open,
42.237,191.90,2365.26,965.49,7.1,IDLE,open,
42.285,191.00,2363.69,960.63,8.0,IDLE,open,
42.330,200.75,2380.37,960.80,8.5,IDLE,open,
42.371,189.09,2391.04,954.88,9.8,IDLE,open,
42.422,199.93,2401.88,955.46,8.7,IDLE,open,
42.474,180.30,2413.77,962.90,9.1,IDLE,open,
42.507,196.90,2403.86,964.03,9.2,IDLE,open,
42.563,183.14,2446.24,976.67,7.6,IDLE,open,
42.607,195.59,2443.48,972.68,7.6,IDLE,open,
42.655,183.31,2444.76,980.60,7.6,IDLE,open,
42.703,181.41,2441.80,982.07,6.7,IDLE,open,
42.748,178.86,2423.05,990.16,4.9,IDLE,open,
42.788,171.17,2432.31,1016.58,3.3,IDLE,open,
42.842,166.12,2434.97,1036.36,2.4,IDLE,open,
42.888,153.28,2438.83,1075.83,2.0,IDLE,open,
42.935,148.40,2442.10,1097.09,3.2,IDLE,open,
42.981,139.14,2448.18,1103.85,5.9,IDLE,open,
43.028,136.85,2463.30,1174.38,4.6,IDLE,open,
43.072,114.28,2483.58,1179.61,5.8,IDLE,open,
43.123,121.08,2478.19,1230.88,8.5,IDLE,open,
43.165,104.81,2530.52,1267.23,8.9,IDLE,open,
43.211,99.04,2541.36,1298.77,9.0,IDLE,open,
43.259,99.78,2564.54,1341.10,10.1,IDLE,open,
43.305,107.32,2563.21,1352.51,10.3,IDLE,open,
43.366,109.65,2538.43,1389.16,12.6,IDLE,open,
43.488,109.18,2532.76,1393.07,10.8,IDLE,open,
43.520,105.52,2544.83,1403.85,9.5,IDLE,open,
43.551,110.24,2546.05,1386.48,9.9,IDLE,open,
43.589,108.08,2545.60,1413.25,9.9,IDLE,open,
43.644,117.95,2541.17,1412.81,10.5,IDLE,open,
43.697,111.30,2537.26,1412.38,10.3,IDLE,open,
43.728,107.46,2542.40,1416.92,10.0,IDLE,open,
43.781,113.26,2538.64,1415.18,11.5,IDLE,open,
43.828,114.95,2539.31,1408.58,11.2,IDLE,open,
43.875,122.92,2531.21,1398.14,11.2,IDLE,open,
43.913,114.18,2538.50,1391.00,9.5,IDLE,open,
43.967,113.78,2533.92,1390.37,10.7,IDLE,open,
